	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
21	1926.266398009485	1459.4971069335938	1592.232199813913	1604.9151682396457	1924.5772298812867	1869.7908035183546	1941.716495028409	2206.1225011793235	2200.314703739051	2021.6128423163232														
22	1262.3579952267303	1007.383064516129	1090.0439814814815	1067.4633891213389	1278.9124629080118	1228.200892857143	1240.8636363636363	1435.6493055555557	1366.3089285714286	1338.7824074074074														
23	1794.8083805647052	1545.1975402832031	1751.7413616071428	1583.0490956919816	1869.0147210875555	1705.5940012452463	1777.0747606682055	2109.4494355701263	2056.493168029785	1869.9581580528845														
24	1891.039602063366	1466.25537109375	1577.939365869281	1620.587917751736	1864.6284314765305	1790.3987404749944	1826.8787473282723	2387.1220387860762	2408.9407484266494	2287.6061424842246														
25	1176.1102320675107	1010.2833333333333	1219.6574074074074	1109.5504115226338	1266.040458937198	1225.3880331753555	1151.2594339622642	1476.1660231660233	1318.9771863117871	1519.7791262135922	1346.733552631579													
26	1819.321408319888	1592.5774511220504	1984.3517358097029	1756.465276292533	1890.5106364613298	1776.1739384473954	1663.3370488004864	2027.1400499193178	2173.1975892296787	2025.0245030289989	1908.9464287035394													
27	1797.004163625289	1410.220259281627	2696.3988074785398	1699.1161919911704	1917.8631097111509	1795.106097627826	2008.283753593013	2202.576621157857	2163.581304960844	2147.9415352376304	2157.528229948762													
28	1139.4977313974591	987.4672131147541	1743.2716049382716	1153.0508298755187	1264.6798336798338	1161.8462701612902	1166.1698113207547	1427.8111313868612	1436.9726804123711	1533.4287037037036	1487.2472972972973													
29	1825.220479560246	1562.5319437980652	2167.679322167266	1743.0727861893079	1882.1330164511373	1797.2521304468955	1633.4224594404113	2051.7353883430137	1957.5219407954687	2160.4205725026686	2068.1304755482247													
30	1899.9289175580639	1563.7083140055338	2259.0553519870923	1677.3762634514835	1928.4623267054558	1929.8240465836225	2008.6629845961086	2249.6234744741896	2143.870649668295	2330.648893649392	2392.2348730638882	2261.7426119072493	2246.8276476913625											
31	1317.733547351525	1043.968085106383	1393.7947976878613	1180.9884937238494	1240.0169946332737	1285.7175648702596	1216.9716981132076	1448.2691693290735	1276.9073691460055	1547.6666666666667	1582.0182584269662	1514.8673469387754	1529.5814606741574											
32	2128.385315403794	1745.155332253196	2263.3335058107896	1852.6974577963601	2055.564478959987	1808.9714124709435	1883.7581942576282	2224.6083759819107	2185.0224326406847	2324.7868993750444	2383.9831783929185	2173.3614918101916	2148.8591646023883											
33	2110.35354965345	1573.9623850504556	1863.1681961949096	1831.1607765612741	1964.4602500318445	1894.3490627171122	1805.80538652528	2146.326154699648	2137.722742384036	2134.6475552381567	2404.0492835666823	2331.8630230507156	2435.5992435317444											
34	1420.2085741811175	1005.1083333333333	1262.0707547169811	1217.6581027667985	1286.7542881646655	1237.1761152416357	1066.754716981132	1413.8340438489647	1387.7154403567447	1395.546875	1428.6048895899053	1562.1092767295597	1648.5945945945946	1620.8188775510205										
35	2091.367623667706	1698.6510630289713	1831.6934578188004	1795.159269780698	1926.6451136445346	1957.2465023864636	1631.6661630306603	2091.5094446333137	1991.803588167243	2017.7420519844432	2222.285400082367	2182.409525756836	2184.1928794384003	2130.0524008443035										
36	2058.774064328189	2575.367564978966	1804.80676159558	1795.8627998165969	1913.2148936589558	1996.5669687432535	2567.0534360920724	2082.5840441423193	2073.129227647569	2179.5279582495828	2381.9442152719093	2392.183060683213	2414.3123195218723	2331.6218791139718										
37	1306.7481132075472	1560.3180379746836	1210.9845814977973	1175.7297794117646	1284.2081196581196	1338.3106299212598	1684.960843373494	1452.1983333333333	1367.95991902834	1408.9952215464814	1517.1875	1583.671204620462	1609.2095070422536	1591.7021276595744										
38	2153.174277769316	2264.8944856377057	1870.3073070292571	2662.3177481258617	1972.1942694425134	2015.3057734840795	2142.7673824205312	2082.276624105915	1976.4707498814937	1870.2620002530364	2210.101224034738	2178.974026116799	2349.2144320119314	2244.829149280895										
39	2134.5049522106465	2504.245602892591	1758.9684145261915	2599.1270042868223	2033.347762337672	2124.764944751553	2537.627100560572	2145.076947717013	2112.2630486189887	2113.4298221337203	2327.2659289375365	2438.9072169374317	2371.0252550175237	2577.1523336911337										
40	1384.689497716895	1667.1570855614973	1244.478417266187	1737.4779411764705	1315.4886744966443	1382.3851030110934	1614.1797263681592	1422.3032483552631	1337.2045454545455	1423.625	1548.2490706319702	1580.4475806451612	1582.9670116429495	1647.0004901960785										
41	2022.6867035175192	2272.3198994140625	2631.468147113169	2744.5506250718063	2054.5184535980225	2146.430984444272	2170.350252931599	2116.1374839247424	1986.6248487422188	2003.636589185156	2198.7245732554543	2283.056231899919	2308.965378119658	2435.891224791847	2325.5901622611937									
42	2153.4195913221283	2299.9569998552147	2629.4053366681655	2462.6345968807445	2016.6142933436802	2131.721723456855	2321.422269469734	2054.4378975712975	2043.0958758398683	2012.7201223328216	2187.7347336972994	2216.3296830052	2298.5280729594983	2344.611614855598	2428.5195369199328									
43	1405.0893909626718	1562.4462985436894	1686.203237410072	1600.6341911764705	1346.4377133105802	1447.0277777777778	1576.9790592783504	1409.1149506346967	1375.9135238656452	1362.8830803822373	1503.8026859504132	1545.5319227913883	1547.192263719512	1608.9975932611312	1689.215	1704.359271523179								
44	2093.9644351440656	2149.7914862381785	2618.0714901711444	2116.67298709645	2071.744876574595	2114.0811459622964	2096.882789111384	2063.5221416592112	2029.6052009761163	1927.941166859067	2067.895403402192	2076.671519153149	2107.5618927024084	2312.8215007762738	2143.9446598585	2213.190125093006	2213.3046235756055							
45	2261.159919809543	2405.21448970781	2653.5512229864544	2171.6662512386547	2227.7897057978753	2253.4855799004017	2488.047307640462	2160.6004543800195	2260.578887519905	2185.7122979714227	2247.9462598559394	2384.727122659215	2427.5271001099914	2627.4779943664607	2653.57802002637	2746.2500451939704	2730.6945599099863							
46	1437.4044676806084	1640.372602739726	1332.9892086330935	1287.2738970588234	1384.9359861591695	1459.4196721311475	1584.339725378788	1376.1488858879136	1409.7492603550295	1369.659886714727	1502.623798076923	1558.6141233766234	1532.2348109113452	1592.0812796208531	1737.0755813953488	1718.0057306590259	1825.0335820895523							
47	2232.929552798064	2388.3558505463675	2537.595757573629	2376.372320378868	2361.7424280793275	2279.9637687596546	2238.8649543689544	2236.367122033866	2357.434201062319	2152.8291870117187	2262.2983717204747	2353.655691292139	2274.4944755190895	2477.3299756855868	2619.9054044835707	2517.8815557905236	2520.380911766449	2656.7208125276384						
48	2294.0125082012696	2385.7749890289097	2562.512327345155	2586.620930199484	2279.5278612989614	2296.405892107483	2342.871804864882	2190.7932561412554	2184.0387778423487	2103.5151537836814	2227.27537849881	2300.3313041940555	2181.695300550917	2432.4430917355826	2616.7972693216234	2638.3510943771503	2632.3979830765606	2875.611252780166	2903.620567945191					
49	1435.9591254752852	1564.4009493670885	1452.3687050359713	1530.4589552238806	1447.8637667304015	1530.8019639934535	1522.9190878378379	1423.7761703511053	1369.55361723961	1410.2791223404256	1482.3451732673268	1534.2444344163657	1388.0224428726876	1542.645444361464	1693.2329773030708	1771.7399517684887	1706.2238307349667	1849.4547477744807	1783.7696850393702	1876.732456140351				
50	2456.5692244619695	2256.051143260783	2447.1230995672213	2544.4195246292375	2474.9080107906534	2454.25052262803	2352.715318166382	2272.7189014309297	2177.5818312218253	2292.188418442366	2270.973118940081	2376.2865436458483	2150.429450980747	2380.11030967359	2649.832149161667	2644.700816358583	2484.93193180441	2729.8778645631396	2797.67916314475	2830.8921914324665				
51	2442.229897617815	2389.5964913174985	2290.445620749494	2843.8099965240995	2374.2592309409956	2423.1871634119884	2382.8192251882247	2270.5748291374657	2207.9323213994057	2354.097872071107	2333.633599264837	2394.1619003693263	2195.0943954543354	2475.5155429308156	2783.4147369978714	2723.7155704600286	2654.312711516697	2974.5697847834067	3062.2724804487384	3127.1621560329863				
52	1490.3402335456476	1514.9727406679765	1244.4694244604316	1671.6546610169491	1471.839068825911	1421.8876221498372	1507.6682667358589	1440.9096226415095	1334.6879036264281	1473.2537493952589	1424.249142577168	1472.5990541250658	1361.4213738630924	1566.1208791208792	1689.5101744186047	1720.0610741444866	1787.4828767123288	1810.0926073131955	1839.374244712991	1930.5314960629921	2046.1416083916083			
53	2474.7988313051883	2314.0637173817677	2174.080818450708	2852.976954573292	2450.028924326743	2261.728908277878	2335.819927847726	2256.930539970784	2295.991558288574	2412.7831985998387	2304.8068115725605	2427.02168650059	2143.301468249395	2489.2657624973353	2596.2053044948984	2675.5833842378947	2870.4061456250442	2777.4661325513016	2937.87029889071	2986.8989655444725	3037.8896637623443	3125.274619282156	3041.7557080546126	
54	2393.7635183623343	2277.0099791935027	2361.451473098865	3023.052043332892	2118.418917811194	2767.4462882672537	2390.423241229549	2345.082239740035	2359.3200816561975	2439.061345643835	2350.1896635425564	2386.178598566239	2276.259295651663	2519.576278184817	2581.5467794690812	2796.84683032746	2938.7923431249624	2897.167378819546	2991.986145149809	3004.626203099057	3233.7988655197787	3592.00822488261	3158.6521087260185	
55	1489.2910284463894	1523.1371066612178	1618.6061151079136	1606.1546610169491	1200.1029411764705	1892.8591205211726	1494.9215083798883	1510.0226053639847	1467.0923974943053	1599.5207301980197	1560.8758953168044	1535.8644222020018	1466.5137787056367	1595.0436015118792	1638.4934099831744	1783.5958171206225	1859.4606440071557	1825.7043189368771	1842.3300995024877	1784.235197368421	2043.4135220125786	2130.840717299578	1965.6380157170922	
56	2497.6430566070276	2477.6414416350854	2827.0801404774616	2812.887574276682	1855.155210776407	3222.968112212439	2379.8548891862665	2518.239493983282	2390.2956141153973	2604.522263437187	2377.049508326306	2420.4020888353884	2301.3996860169113	2536.6384327284477	2518.587487113949	2747.3397416718153	2879.128389187945	2805.4755475799498	2876.5962768650656	2842.820070227036	3020.9539649207313	3235.2971759825264	2983.837857808461	
57	2686.3159641076372	2772.551842364265	2994.417862487354	3071.733671543962	2010.1444758567488	3312.458538241806	2504.1711344394607	2542.1591867776583	2444.8577096716317	2761.4433943930176	2568.7880766377025	2526.3377613567836	2475.494157379308	2659.301493893118	2670.427946200337	2760.0766702831593	2996.0604876696784	2841.6003272164794	2916.0133208796865	3022.714695684551	3391.700285792732	3541.7380947289384	3149.7027571645526	3475.947009575076
