	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
27	4610.8517884754	3406.38595259817	7071.400351441936	4341.754741414388	4962.044056927111	4655.318384721721	4944.873318654187	5642.613624088613	5500.018805106861	5534.862868245443	5437.423941476004													
28	6783.487586933558	5402.688523589588	9783.312771267361	6911.312564580767	7471.824670930414	6921.88171989687	6541.251583459242	7971.429449039654	7758.230933120571	8091.692556423611	7756.2756987700595													
29	4725.1366042967165	3799.1182742118835	5657.096587476113	4424.230817053929	4895.423791600025	4708.112326560482	4011.17522272074	5307.215081506701	5045.955236676713	5675.429807086323	5384.658541547574													
30	4946.226360421588	3696.83091990153	5875.582595957881	4324.770439296381	5052.136723548174	5057.533610295375	4944.547167508107	5811.419120952512	5469.565974346216	6009.160846239373	6063.8307609956855	5779.895922283794	5724.974282939782											
31	7826.972187464731	5711.716302749958	8205.287082561868	7155.334737737808	7425.587361453471	7705.785099966083	6389.132040923497	8241.712994219015	7078.008732483078	8389.508138020834	8306.132022814803	8005.063481544962	7829.66669044066											
32	5427.500003525705	4143.488327303799	5155.897652849036	4746.62402803429	5186.366594264116	4696.827426031398	4075.566031402012	5505.26473404206	5436.01743759012	5749.437703357621	5930.63041341472	5396.423781107487	5545.853676400534											
33	5513.645518183075	3847.6428314208983	4250.163367301359	4801.037656903765	4984.781611566958	4833.469786268397	4455.32344947671	5402.476358984979	5424.462964292705	5453.473108942303	5925.046596250672	5758.079719914926	5931.800346650273											
34	8481.159918695057	5446.24448038737	6875.982693078383	7493.710148144145	7774.480836740693	7476.3971433958595	5951.3899225199	8192.259449130579	7984.29431546997	7697.593050257365	7683.10041972741	8145.202290277061	8565.254039537584	8218.79928402025										
35	5363.183626179352	4214.078556315104	4319.500345959641	4617.332907237177	4867.310421917537	5064.178111607713	4178.94880244417	5362.488119330415	5081.023716973821	5184.384358202825	5617.357690059777	5564.3510682678225	5604.092069149017	5589.881899375615										
36	5378.83467295472	6621.067020357572	4405.516074515678	4688.426469012004	4954.3050570752885	5266.976310242437	6482.898337147719	5390.445466251317	5352.849904161241	5654.336896485263	6066.174093055505	6040.839208957953	6175.772468617421	5954.152336331363										
37	7956.084915103553	8059.34387013882	6986.055799576679	7109.365215525908	7620.010249315572	8037.822047628568	8634.158644342997	8449.07524844215	7921.568145702532	8053.830282667012	8297.357096418738	8414.188658308274	8390.250372801589	8197.014204309342										
38	5506.408913708608	6103.417825678343	4577.6989873769335	7100.901246912339	5100.22948296326	5303.5037617432445	5648.0583339306195	5365.947166487863	5057.507711992473	4879.817472808467	5718.472233988	5578.718404654755	6059.286752524264	5947.319481977983										
39	5467.678572654724	6376.283859649262	4332.778017112677	6596.803585725672	5243.055561796764	5602.511278100542	6499.23098437817	5535.751331937303	5336.262743554261	5450.600995274534	5970.577346118143	6144.261755264149	5950.174216316141	6531.681156776471										
40	8274.185698069394	8711.849372006993	6873.069549780098	9327.245102826288	7791.153238386116	8217.991548710505	8460.096208411069	8363.399402241957	7743.69606189909	8175.209750086729	8867.337293070399	8725.408967377038	8484.941773250526	8623.536598654355										
41	5103.767845943056	5954.353718811035	6898.697838213804	6761.246856689453	5251.353823089599	5633.884326763219	5689.814935434121	5449.249149178392	5034.643338647776	5250.2445001891165	5740.167940972735	5796.872294603545	5813.19880258135	6287.3662814764	6182.316929408482									
42	5310.797742766358	5970.205750204251	6846.801637059493	6193.953774620505	5146.285208347866	5373.937465468398	6071.575926196481	5205.268067781315	5139.60818208211	5229.755503207021	5608.5097529233735	5640.1555597168735	5906.750061145928	6067.088861577651	6391.7954655214735									
43	8163.425018370503	8535.097085156487	9191.868079315844	8706.44362528184	8026.43857009419	8649.219971114137	8522.566587703745	8360.043959473689	8080.426828198947	8110.422155233365	8744.835683469086	8778.14675372038	8584.125255910361	8798.239063065548	9092.471977539062	8951.214096776697								
44	5314.68528534447	5790.947371015664	6818.992784678508	5483.124988331514	5272.786894800029	5563.511314961863	5660.927348006307	5380.054998519134	5310.236927235079	5136.18793138188	5523.000158761229	5548.454456824761	5629.920852539417	6080.210894418172	5803.905471032027	6124.208848935082	6091.051567122781							
45	5460.478923167722	6221.947649473785	6457.087347456019	5422.153365640079	5615.929803551275	5854.321623897015	6366.917289483867	5530.520913934251	5742.573393370816	5716.672014578846	5859.147797022344	6166.046787114106	6234.678009473746	6558.499659816238	6802.963575176164	7059.1619383833795	6950.426716945482							
46	8539.948022646597	9463.000903599012	7384.565961439833	7524.254892237046	8476.899644422696	9002.589066102075	8976.817232305353	8386.632914566977	8505.93332418408	8363.901998313644	9012.055556908632	9275.609731798048	8889.697870565511	9041.37282506572	9693.22910736636	9436.37627631682	9982.716421554338							
47	5510.151062967052	6234.538773679587	6285.123323509161	6011.631057294827	5872.5932218322205	5936.843712805156	5935.776596447173	5775.119679134397	6038.0007531602405	5740.326431958845	5984.9400749976985	6174.23356597733	6030.703491973877	6398.821467185507	6850.318796494428	6788.050357955823	6718.627165513231	7187.157010060437						
48	5585.956810511456	6205.817316253704	6166.056537875169	6512.811391885998	5588.363734014205	5925.81140357207	6025.137115767098	5610.674708292031	5517.82805284318	5513.687101831241	5743.247360524873	5988.833144984865	5672.498534720014	6233.7059832141495	6585.876488049825	6786.195804252974	6695.371353073499	7317.649357991926	7196.868248609253					
49	8567.569696114544	9307.250832627695	8332.422076108644	8326.435355570778	8787.53727923479	9285.13751190735	8801.472298658216	8659.674256660848	8301.671626240244	8658.914195064788	8919.229367873691	9301.792025385925	8344.460106186561	9124.589741530928	9520.95729217733	9792.40246876413	9427.607261198931	10012.12362788622	9734.17846823865	10299.964912280702				
50	5980.623981519016	5935.757176788011	5943.585822455317	6181.831749867585	6116.60457077451	6289.027432749933	6069.2988530297225	5865.995302956162	5529.018440280159	6072.812197468775	5954.040483587356	6224.984847001334	5720.670350051703	6208.4662282460395	6741.086203965984	6886.231713668575	6550.1826888159885	7193.641623977396	7219.189673672203	7500.076696203859				
51	6098.997410295478	6240.653343543296	5560.672160196647	6946.265153270657	5810.590198485526	6288.9450820773745	6049.111837420215	5891.024871389352	5598.15565469456	6204.398498790415	6081.185356176746	6206.186458222071	5793.130358597835	6352.945832940211	6908.747784746257	6936.076391307811	6806.4060856067545	7462.545619522072	7604.442033361216	7909.765719401042				
52	8940.440197468817	9122.639161715104	7509.829746164006	9364.55366128178	9024.030385870683	8693.824088528412	8918.990480368535	8948.720250474462	8054.084616314755	9086.33864935666	8853.74490505968	9095.36240974703	8292.025851164326	9368.41147785862	9787.983105580275	9921.20404743151	10087.678840811393	10070.217797114095	10362.005525433406	10886.620713121309	11156.776210118007			
53	6102.552237409389	6086.45238043224	5457.882842358926	6894.968526549258	5756.558173641081	5946.617043560414	5961.015507521856	5920.429880122911	5864.662071426392	6355.547242151408	6051.375822055747	6359.566809654696	5616.036511055607	6432.965348282617	6504.095455792737	6888.863147002847	7346.9040646234425	7049.52402426374	7441.837973579674	7610.401244839123	7983.283837256494	8059.66355298913	7864.502966347593	
54	5937.173155681396	5888.0647872093	5979.258992805755	6736.49272543697	5152.634962392408	6968.841778783146	6013.962393421122	6059.562764490352	6044.315307274486	6339.031200891108	6085.201037473362	6125.621464064382	5897.4052027347125	6412.294697733423	6361.826697304135	7024.909924879142	7299.020486547123	7129.8144129102475	7255.692624477847	7229.2946656894865	7908.544791208186	8502.787582476521	7748.647386459157	
55	8955.188913558191	9080.759852532128	9402.517965412826	8969.378521418168	7207.353953500281	10875.310521427118	8904.957417021738	9298.439085288797	8888.972483120095	9671.264578236998	9506.698988363303	9286.890953265287	8783.829227455473	9597.430346165569	9526.912511777424	10299.60138351104	10439.248064781557	10190.676918207213	10433.925358680232	9849.407906180933	11150.775663939661	11576.639930692907	10781.38638587457	
56	6162.6684099949825	6454.159900746447	7139.019511929519	6322.621054439222	4444.468378035748	8029.260112352402	6069.610795210752	6401.949318250253	6063.769776319421	6823.494235150721	6196.996370084597	6248.738155979526	6045.980796966788	6520.71620819076	6374.383655776096	7010.67827514337	7345.072537553989	7179.41533279149	7057.245952822127	7147.4418642004375	7909.463635693799	8214.887320093829	7708.303454175129	
57	6501.531635721096	7097.5079307478245	7156.756416156138	7239.502395888507	4656.725085474864	8165.075405257533	6234.682558479056	6447.567032607808	6193.67835984226	7090.28448092129	6599.861454887102	6470.41163382752	6386.549587207589	6681.494378983183	6675.652861200546	6925.556203799398	7431.927767149375	7179.379375333729	7025.864110318066	7332.890314055435	8249.494528285992	8441.04345703125	7776.585738690936	8655.25956912157
