	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
1	1061.1404958677685	1119.3846153846155	1213.4948979591836	993.8351063829788																			
2	1533.2864677734376	1598.2284545898438	1666.7232495117187	1561.4134163411459																			
3	1683.690883091518	1742.7606206174758	2184.1190406883156	1988.7491917872167																			
4	1060.8037037037036	1180.52	1156.8242574257426	822.6825396825396																			
5	1534.770674724968	1618.4339449232903	1821.0251394258876	929.2016950334821	1809.8637385838467																		
6	1722.422129387403	1717.683428729022	2160.5465013413204	1254.9144839332216	2006.864287812831																		
7	1163.4615384615386	1121.9617834394905	1275.3802083333333	735.2539682539683	1001.625																		
8	1524.7400865100678	1675.2747578523597	1796.8586386132429	1076.8251468718997	1687.649951069295																		
9	1664.060045195789	1674.034569213109	2134.388851313628	2095.961873372396	2082.3387304591383																		
10	1121.330965909091	1164.3536184210527	1309.5461254612546	1334.0541666666666	1202.978431372549																		
11	1612.6719642781322	1674.9851182382317	1855.430810512777	1700.433884783489	1792.4794576735724																		
12	1651.832767900214	1738.4601678717627	2070.5840160038624	2213.98309485394	2058.1042116052963	2181.8443603515625																	
13	1167.1544943820224	1189.965625	1390.632311977716	1248.436090225564	1235.2113636363636	1288.5746753246754																	
14	1657.4962442087572	1674.4563667297364	1962.6422086148648	2052.446930983971	1875.9215268328749	2002.8148353653726	1510.4960662841797																
15	1738.9197184244792	1769.6834419187435	1984.9866186205245	2239.1220135356107	1906.436271135197	2301.6570924570865	1866.5329750462581																
16	1176.7724137931034	1144.509375	1369.0056689342405	1412.9393564356435	1354.4452764976959	1408.5671296296296	1344.4485294117646																
17	1713.9509733045422	1750.6642234802246	1939.2369839864007	2133.0447843938173	1923.1540254104968	2221.5785072026815	1839.4090292287428																
18	1781.4432307652064	1738.2838173724235	2032.7262816567197	2195.3430079690916	2008.8845422001798	2282.1640483270426	2243.118759765625	1012.2857358896049															
19	1163.1043165467627	1057.3198924731182	1324.272536687631	1405.5845375722542	1361.409090909091	1387.1736725663716	1423.6423076923077	656.25															
20	1840.6923008968956	1725.322933997637	1949.1831867425512	2095.8572567210476	1929.511355137721	2104.6028762131596	2080.1653752912553	1116.77407856352															
21	1778.1451081775483	1823.781896318708	1929.140722031882	2091.8255683051216	1960.0306312391492	2250.033071864735	2115.0160989200367	1052.317966145315	2132.9824094910555														
