	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
0	0.8114371142173094	0.8065236661736684	0.7817756928988202	0.7888601853665306																			
1	0.5856548189340116	0.5872330721558511	0.592833882436254	0.5797860435712308																			
2	0.5920988973501221	0.5806285039513631	0.5766549143065022	0.575119863154808																			
3	0.8152277921689745	0.8052724390901548	0.8023147173155565	0.7870583657725987																			
4	0.5764465934725275	0.5772086407980336	0.5829659595170936	0.5251593923419876	0.5774056211666414																		
5	0.6022372684262559	0.5955482601829218	0.5856574000987104	0.5484707424347127	0.5818539171711024																		
6	0.8154000749601913	0.8135906632976202	0.8015432547496332	0.784366272267592	0.8015226875099789																		
7	0.5861169879593456	0.5830560374465527	0.5946470171903336	0.5827073321167524	0.6009312631401272																		
8	0.5807528039011352	0.5964417246964328	0.6018098665972443	0.5922666310524486	0.602642213879709																		
9	0.8156894100234076	0.820186913543992	0.8157111517863784	0.7967310441004832	0.8098521534555967																		
10	0.5884270835294791	0.5882780275710324	0.6042056242525373	0.6317212950914981	0.6066177966588553																		
11	0.5947478751257316	0.5932443377473501	0.6060174851126993	0.6108845850234625	0.6057869110677511	0.6126371260346887																	
12	0.8211441245453949	0.8206745992347457	0.8230740794436696	0.8104199270252672	0.8287162040620297	0.8052882301082055																	
13	0.5819378588477779	0.5690036117905838	0.6094098117737196	0.62707171714223	0.6075475571975124	0.6255017837827432	0.6232629968373977																
14	0.5824908325151991	0.592860737376568	0.6117581222048247	0.6214575235620943	0.6140754969423834	0.6079474858232944	0.6021768823958736																
15	0.8223764407179871	0.8195757814580067	0.8279588845007058	0.8192554681451906	0.8279898708324086	0.8153423127725826	0.8014792742341735																
16	0.5668559583827791	0.5760084285643104	0.6102484862844989	0.6267876195784471	0.6147955852519346	0.6211918336739155	0.6355914546195158																
17	0.5820833132539688	0.598345064142576	0.6113970706049552	0.6257019260590021	0.6128217160194456	0.6189511673237384	0.6198011007734221	0.5200394392738265															
18	0.8234391852917871	0.8163201353645135	0.8313613796280962	0.8270972561665545	0.8320348950885257	0.821520169687739	0.8141845393191525	0.7639727371730085															
19	0.5760727098301247	0.5796941415314987	0.6235023615199948	0.6341600243766592	0.6188934423179886	0.6252720440353672	0.6395191084511982	0.5164813567287863															
20	0.5812889556868132	0.5813728179247287	0.6167192947122256	0.6312372924177958	0.6197799001630618	0.6294614029813568	0.6270590517359752	0.5392014536789566	0.6165462685798979														
21	0.8177474764423249	0.8180114367811224	0.8331450357937124	0.832734264261894	0.837226327751828	0.8317781560965374	0.8242644806912883	0.7829986290022444	0.8135691067664942														
22	0.5686999903600751	0.5544214425915504	0.6189439129124101	0.6384225475257628	0.623037175259086	0.6375117583816169	0.6325408965187245	0.6415772328386167	0.6386052027677842														
23	0.5633428038998108	0.5561704322500735	0.6098163271439597	0.6360700942454394	0.6117621094335308	0.6300913974601736	0.6284551506956548	0.6212195226085904	0.6165153658109854														
24	0.8113268043788865	0.8115110714521507	0.8353756312608787	0.8364325828052754	0.8336408349529056	0.8323371621063956	0.8280227156048688	0.8095156558908565	0.8142099377352173														
25	0.5679032365461221	0.5702547948390967	0.6189886752037126	0.6411670430944799	0.6183637004591364	0.6389869357048765	0.6356072894601769	0.639806318725084	0.6396804700212972	0.6382485635022059													
26	0.5516799579567805	0.5447905652603846	0.6072382176877323	0.6346178074356597	0.6115290453907566	0.6311370829390791	0.6370615638187357	0.6332049419200048	0.6406982094677469	0.6281563301825542													
27	0.8139486723619178	0.8071144869036041	0.8318982330474872	0.8379643627750015	0.8337202641788527	0.8340120614140998	0.8335953809136536	0.8191137354776602	0.8233008278840813	0.8125884851947922													
28	0.586736040808263	0.593416559214829	0.6189104581409566	0.6384002946748186	0.6278436709336536	0.6416163735678186	0.6429502164868839	0.638999363781474	0.6410818679553726	0.6430810421532325													
29	0.6027046773309195	0.6039476777939947	0.609822535702244	0.6404788263980811	0.6196959770852681	0.6412445179308625	0.6383766009981006	0.636752476406366	0.6422993933813359	0.6221156251720587	0.6189344591731477												
30	0.8186182856585237	0.8210427811850062	0.8358863757270166	0.84064878170738	0.8348414772454273	0.8375953345879136	0.8337556593771969	0.8281852918761708	0.8302972301369275	0.8113404332826436	0.8100325943095699												
31	0.640257990013866	0.5913029543381765	0.6184562327132724	0.6365024756681543	0.6254797367427118	0.6403326635051901	0.6341374425260983	0.6310434008859076	0.6169024119227836	0.6337375604725475	0.6361682567209446												
32	0.6296266268829577	0.6032613764625387	0.6119490147603123	0.6324275719710409	0.6176461780394379	0.6287154933509571	0.6305869432253595	0.6310464837755608	0.6011029736181135	0.6226826315200815	0.6229888909090887	0.6275288345674908											
33	0.8211550352076891	0.8094339066230524	0.8352294102886316	0.8373944492301193	0.837483067804068	0.8358606468478872	0.8348657753052061	0.827593738692684	0.8297287135678985	0.819804896304987	0.8149058855434107	0.8373465682718728	0.8135127935557368										
34	0.632663996128824	0.5701607371288375	0.6198789584680281	0.6318902219731684	0.6183221208980314	0.630443728125371	0.6357422497727372	0.6385237497235039	0.6364233861370822	0.6364944691084986	0.6293297137336888	0.6210590404896058	0.633082671740444										
35	0.6293629747609817	0.5859598481847084	0.6137971640549442	0.6350498607441436	0.6208783045519334	0.6347815561800619	0.6427626402434339	0.6344425870416012	0.6413229670878178	0.6288445930307193	0.6185254478953225	0.6241504796461388	0.6235169788921587	0.6261193025875645									
36	0.813676180512055	0.8061488387430272	0.8356711143578407	0.8355426062536672	0.8337828591827384	0.835957902398135	0.8335898161075315	0.8286732825649528	0.829296754335016	0.8224335559950383	0.8134630384909114	0.8337134885229077	0.8135834576230405	0.8133073344802857									
37	0.6178574014243263	0.5566388116871289	0.6200085091348075	0.6327000394912728	0.6229850971616374	0.6338342861872837	0.633428224584585	0.6383497503332983	0.6322858255832747	0.6363706524647568	0.6249417731976937	0.6187173143064135	0.6353714997432454	0.6428819406281284									
38	0.6152930995700406	0.5385543226612525	0.6147169544439781	0.628743030105292	0.6190791485132777	0.6283356107777932	0.6335919304506461	0.6319483527597035	0.6365077014142111	0.6353541478372465	0.6181858077992458	0.6160635516076584	0.6270833996758421	0.6348908106735078									
39	0.815411378507234	0.7998754110377301	0.8357918807140192	0.839414391587935	0.8349231820804194	0.8365068389362686	0.8371084051305079	0.831813375896712	0.8324071281413253	0.8287709793576904	0.8155712352455395	0.8350936438577241	0.821380316361343	0.8172006266756936									
40	0.6133548946927722	0.5868995840628463	0.6161542773642068	0.6314317626555709	0.6210780470247497	0.6356753245046808	0.6372744502178623	0.6422503816597022	0.6353711147682225	0.6384217511274226	0.6330589827751795	0.6204265610921711	0.6375256187707294	0.6417077993098106	0.6366785444380889	0.6518209583835887	0.6421402815741636						
41	0.6083251970256952	0.6101341875545102	0.5955777798332347	0.6195495893014137	0.6056325974021364	0.6223978478216745	0.6249861296912606	0.6302632210055636	0.6272886296036523	0.6374267926312506	0.6349214807801056	0.6064586920259687	0.6346218732235819	0.6360831094351571	0.6314846283763964	0.6393925279024023	0.6306816362042889						
42	0.8193330545919429	0.8332725107297787	0.8289938257064899	0.8357389029300674	0.8302552214135103	0.8367731049309954	0.8349285737905112	0.8318718694714926	0.8289894193832777	0.8344585663428284	0.8198889114441137	0.8294312243063059	0.8254713642447228	0.8196736341193945	0.8284675034124304	0.8172666998182806	0.8276367828875842						
43	0.6300063794481374	0.6514907976087678	0.6067610584255019	0.6324081803686831	0.6125845486470461	0.6342012569122032	0.6384314822264551	0.6393419694833514	0.6358738550187841	0.6478116358840353	0.6423825416817566	0.6124144548363913	0.6364907025176051	0.6449918989289867	0.6383525374194139	0.6552014704617922	0.6337724656788044						
44	0.6015896905937996	0.637577417813715	0.5975703695877973	0.6306261501519894	0.6016256080343538	0.6281640293573767	0.6345576622036313	0.6251210559547921	0.626762407590773	0.6371864646511229	0.6185961299858933	0.6035231038343479	0.6282871623905492	0.6351006218688356	0.6302966703676139	0.6217655183081704	0.6290302497299638						
45	0.8199572001117568	0.8284114401891377	0.8334896663702925	0.8410857582996701	0.833379102018399	0.8399990961769342	0.8415246012790836	0.8354728109920421	0.8329496220091057	0.836707849246602	0.8198217761499405	0.8329533526314765	0.8254963695650592	0.826357416438682	0.8348998680999079	0.8187710903657645	0.8347359995862083						
46	0.5860271957015605	0.6440764681262988	0.6079193349380323	0.6383862485717621	0.6154012862271756	0.6360653953197057	0.6419259724053419	0.6407157607365942	0.634153687885351	0.6493478628235327	0.6313244203145151	0.6138776491808707	0.6355052330420509	0.645297062629858	0.6420041917842892	0.6454569960953311	0.6382347318625606						
47	0.5948919013742152	0.6358303057090369	0.5855706493584131	0.6299994328897609	0.5993646131400308	0.6246100649643915	0.6328600954747212	0.6299801233336005	0.6224928014593143	0.6390797558924475	0.6104338385560621	0.5978075174045056	0.6182336316319076	0.6320452027649074	0.635723661961555	0.6143914872574298	0.6337116196251444	0.6351335452577347					
48	0.8184496207219363	0.8352455844923767	0.8290312485063894	0.8425901744930855	0.8311155670032795	0.8399313235046094	0.8397670399997311	0.8357979931690354	0.8317590295347453	0.8365950986182334	0.8177598353651393	0.8313687636552997	0.8245126697787888	0.8291616102987467	0.8344214515634536	0.8207740495978713	0.8344077493122508	0.8280097547763626					
49	0.6080082126211876	0.6426794186122965	0.5953652971111963	0.6335131115149581	0.6051289874499839	0.6298825728599621	0.6412427390215428	0.6376162507289116	0.6289228429882463	0.6443877179263668	0.6281664690144341	0.610274592013614	0.6270140901599511	0.6435103632168748	0.6400920790455749	0.6397479642211028	0.6435923696037009	0.6405987380351534	0.6424980676821618	0.6372370197830425			
50	0.6220036492693064	0.6343887077806836	0.5954670915456658	0.6308498688641148	0.5996052032340442	0.627219471274922	0.6364865601175688	0.6316920615873413	0.6239436269480984	0.6381422441984116	0.6087550002468208	0.6047163511612929	0.6209040103770208	0.6336691813480474	0.6306482313558361	0.6079231075013335	0.6362446012798939	0.630379177618431	0.6303748036262429	0.6264147017725765	0.6320797723141075		
51	0.8326815793732654	0.8356748195039385	0.8339784415565434	0.8438972604584137	0.832489507202045	0.8401565098996224	0.8417958231526785	0.8390513214798164	0.8326123325917196	0.8383379713736457	0.8220712915251084	0.8323951834022002	0.8275696773166624	0.8282286542706433	0.8367740944209595	0.8253651164836896	0.8371098546160058	0.8277414382587431	0.8278874616662973	0.8266733619241929	0.8297313895959457		
52	0.642640716999248	0.6391212660726105	0.5758849815417686	0.6333493109460283	0.6209173754083586	0.6324505505005613	0.6387133452671264	0.6376149682974218	0.6257665526964001	0.6469431739999586	0.6315527004713924	0.6073048307709615	0.618183757332602	0.6334793127206217	0.6336873947187466	0.6310452745125065	0.640024742650131	0.6282411781048995	0.6303436769760317	0.6249108941695999	0.6367158928434751		
53	0.6271226266546355	0.6304166194976705	0.567809058561892	0.6287313538336853	0.6233073988805925	0.6269711355606244	0.6359455160756633	0.6289781870907659	0.6243554353250369	0.636790130142979	0.6065473667484388	0.5994393068961122	0.6126372079722922	0.6260335136126288	0.6277682499609254	0.6012594756532921	0.6358024544453701	0.6143165148156686	0.624656017658208	0.6174722018636036	0.6263650914889834		
54	0.8250531006366066	0.8333090193839983	0.8198616085687118	0.8382876496987871	0.8318438570377652	0.8390728723163106	0.8407900604063201	0.8365597956747401	0.8304766731601981	0.8370551239440484	0.8183538865144662	0.8281784580407894	0.8235531588653761	0.8277956649038047	0.8337299988112059	0.815761801250524	0.8345279025855318	0.8270969255079286	0.8277502186442901	0.8257340477659422	0.8282224836617776		
55	0.6338222549526802	0.638718546571054	0.5930366010381551	0.6283814533168485	0.6362911458680017	0.6241476169165526	0.6362881008410063	0.6336781977232628	0.6207394071032857	0.6423638142967619	0.6270421502893276	0.6287141820815588	0.6158370015486856	0.6253130635281651	0.6324462513853134	0.6275429558883037	0.6391373516839115	0.6201866900919001	0.6257834876711347	0.6152275595337539	0.6308571434598581		
56	0.6238632716833076	0.6297020720815123	0.5870155598843487	0.6272224214912415	0.6131211368838333	0.6179048628185396	0.6362702515212422	0.6290953626017725	0.620661147374117	0.635868897512537	0.5959418027220987	0.5950039170847682	0.6116690175830888	0.6227923899914464	0.6239722963674114	0.5998246876252961	0.6299264323688856	0.6093474694610793	0.6218346293937392	0.6094927911111706	0.6199782268692973	0.6207559376199518	0.6173958569132987
