	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
27	2137.497604669309	2273.415613810221	1963.4032266007782	2052.575712650658	719.3335512025016	2156.001624522862	2192.6437743449815	2185.6876465143678	2096.2272212371618	2262.982725759032	2184.13169360871	2203.4708286680025	2324.6110508998977	2141.556859633502	2182.8707682291665															
28	1516.0556569343066	1667.1373106060605	1267.283242258652	1402.2952218430034	460.7075892857143	1514.327818627451	1531.7385931558936	1563.5847547974413	1423.718030690537	1527.101851851852	1737.5375	1615.3158284023668	1598.0958333333333	1525.4816176470588	1405.4603174603174															
29	2212.6524817806553	2230.9731876829273	2070.216849400447	2097.001538902683	667.9782022748675	2271.506613292833	2179.5212632320713	2203.462462457621	2116.092499813791	1849.3982682808366	2207.7409461050324	2197.2894904868117	2147.0119669183255	1950.7957646533696	2118.2322973826576															
30	2257.4795879114454	2374.8525634765624	2034.6361535868514	2095.570599873861	842.5244100434439	2208.0449407818674	2293.726293861494	2274.622098704747	2066.713620908817	1898.2509749478133	2432.582926669552	2285.8347581992784	2454.4369034476904	2271.42141771692	2208.1940637013267	2452.842378957648														
31	1505.4059485530547	1599.7383863080684	1336.15796460177	1411.445993031359	564.8828125	1553.6515771028037	1488.432471264368	1589.0716101694916	1460.6534161490683	1146.3373015873017	1758.3354166666666	1662.6260416666667	1683.354	1517.6991279069769	1408.0277777777778	1554.0643564356435														
32	2412.2282926487624	2415.360582789228	2145.824271640262	2367.3990625042165	1201.3680084773473	2465.0417505000564	2481.717972076691	2527.3274172607007	2455.7075635124656	1787.9638714664197	2386.111536151914	2471.779683934113	2482.311961729834	2354.4113813323293	2168.2177999040723	2223.240263671875														
33	2198.9320440427223	2277.482125696433	2024.4637795055614	2209.038993697644	1845.5822689873833	2238.041235329217	2186.880882210567	2230.915983654204	2057.021748986932	1724.176428981559	2336.2081123470994	2325.985996316481	2451.2052279525064	2386.509980066526	2064.6572265625	2471.436032324722														
34	1520.0914085914085	1612.6765442404007	1361.7393617021276	1530.2923951048951	1324.5066964285713	1503.1641414141413	1433.581827309237	1543.2011533242876	1407.0452710495963	1289.7460317460318	1682.430278884462	1656.229896238651	1733.7110983981693	1694.3183279742766	1459.2948717948718	1663.1238532110092														
35	2383.52481399216	2239.9140897356597	2007.2182928870227	2406.2605848959824	2174.4315881729126	2306.0406134167283	2285.9761442775844	2348.531888837144	2214.85460197198	1739.4460806871848	2149.6322949493865	2309.251060080021	2364.017856753892	2435.797484607231	2503.676752060496	2194.572903194943	2132.4834561085136													
36	2254.1570589136195	2235.1792240480177	1991.5070647150617	2296.4927681251806	2304.219283240182	2307.9900691959406	2236.719204911275	2316.0574532426112	2159.949316888285	1888.743006792018	2127.097908382309	2381.8762106305257	2399.8226685009413	2540.7522738877165	2684.1780800015317	2396.938004602629	2628.2565233279497	2584.0848509642456												
37	1565.1539351851852	1636.0454545454545	1313.7452038369304	1542.6117957746478	1531.5435267857142	1558.6210720887245	1538.9686654643824	1586.255357142857	1454.4776641550054	1332.4708994708994	1700.4585034013605	1686.014598540146	1774.5792	1742.3195825049702	1922.2715654952076	1731.9836647727273	1811.8763888888889	1827.228												
38	2453.6035093801993	2345.7378710949515	2247.7112343355734	2301.820255582295	1953.658520426069	2423.795752065165	2337.1397548959276	2154.0306790181344	2313.1800323997795	1884.0308044272126	2348.772354459598	2335.0472074543954	2431.6348870604743	2498.6597991653634	2406.4353379800286	2424.22149772476	2373.5972524997405	2147.97831485146	2319.398147961325											
39	2124.378890298914	1586.8412647247314	2156.7964203503666	2336.405513161107	1812.092782156808	2385.718999116915	2399.4795824166404	2104.710353374481	2492.511371133106	2121.237815493629	2429.9833781226334	2401.743624157852	2495.020774873142	2624.8136874624397	2606.802875674668	2552.524609212739	2569.2710135939433	2716.6217606570744	2666.800925321357											
40	1583.1069444444445	1227.5231299212599	1423.3236842105264	1451.1723300970873	1150.375	1596.2413108242304	1512.376567398119	1274.9798951048951	1592.874043367347	1478.9246031746031	1667.4509038619556	1434.0910313901345	1732.7227848101265	1706.416272189349	1789.559765625	1784.3101265822784	1775.6660353535353	1907.9389312977098	1769.1925											
41	2549.5621186433013	1860.0216584092989	2429.0563277733977	2349.8912252124987	1595.7293841498238	2472.529219266406	2385.124579742318	2090.1706605335326	2405.3704770309023	1997.8576593954097	2105.983086167502	2252.381309689134	2638.9751933680172	2504.5882356736424	2572.757414263011	2708.4904979864755	2241.936689780693	2539.7501790580445	2388.302315620754											
42	2220.842592408922	1895.3428120951014	2321.430189893425	2338.6712633958505	2707.4432908727767	2469.7185391512785	2383.0294650857722	2197.9192784987495	2350.9921360699777	1836.1651063949344	2489.1439750759437	2471.5236648407363	2591.7970180543	2398.7319517540654	2535.985215562692	2610.4413390148843	2307.256426254584	2611.0732196394806	2503.242585760286											
43	1804.5636574074074	1473.271407480315	1612.142523364486	1527.9209302325582	1892.7531779661017	1693.6840761374187	1521.3735158311345	1360.857545045045	1550.689393939394	1319.3425925925926	1667.172711864407	1625.4605668515096	1841.553423626787	1727.446117274168	1808.9356561546288	1911.820241691843	1579.9483739837399	1768.5216390423573	1782.7972508591065											
44	2733.304904570403	2057.3360983630805	2378.8299660011576	2354.1391688014564	2470.025348733712	2613.9231980682853	2360.418634243809	2150.853336663292	2437.015611349865	1982.3251271727224	2348.880802928811	2348.8247424770275	2708.64851286795	2424.515554360968	2444.829616437261	2679.6232103479624	2354.1620334075624	2650.2705900547867	2545.82902954672	2714.688433672931										
45	2964.8548884073894	2102.2461043080007	2298.9386255600875	2441.6425750248018	2807.916656410531	2762.7122348217254	2483.543851194036	2576.6417048259186	2508.6716921359134	2321.0272105383497	2394.61786971831	2431.033006957021	2800.2090918248805	2498.3116175684436	2683.7303694328943	2823.5465345317816	2470.9805854337055	2883.249810104074	2866.0989943284253	3051.450393536769	2990.944778029983									
46	1817.5789351851852	1293.7546751968505	1443.194575471698	1375.757722007722	1852.9245524296675	1741.7537285607755	1541.4134349030471	1548.3633169360505	1573.509865005192	1588.6256613756614	1576.2969182825484	1639.1363146551723	1853.4831666666666	1682.9107620320856	1776.8551602814698	1890.2956751985878	1634.4636953955135	1930.7052736982644	1906.1297640653358	2086.232558139535	2006.561224489796	2016.3485576923076								
47	2661.3221348515262	1949.9592253016674	2437.661365581009	2172.965439019516	2742.279053527039	2755.0121627173867	2490.6687533632016	2585.9385559284806	2584.97880282376	2331.7321160533443	2391.279193596393	2455.762684575729	2871.5486632539346	2489.8679447844997	2682.9191179957666	2742.1785293272055	2415.602582201327	2792.9302923092896	2663.0909889257696	2851.6882951292273	2786.293103635523	2871.9388685960034								
48	2617.531757679692	1813.4235948127086	2429.5273284192353	2248.8644194581193	2775.0161865692426	2664.969644770091	2438.6845845333423	2468.038292128708	2573.5736168941735	3237.7267936706544	2302.918866224692	2399.3325730112438	2663.0603511677455	2439.5371634907056	2447.7873437657995	2624.6782578564193	2411.1930918607677	2690.5159121654074	2597.199660055978	3012.493780481885	2942.9219356362337	2912.861150619087								
49	1677.675462962963	1215.1473917322835	1829.2252358490566	1273.5513698630136	1927.561072056239	1624.935708598726	1557.272289929442	1591.658472479901	1607.477453580902	2101.395933014354	1522.0708722741433	1590.3233465937344	1707.6387492143306	1630.0294721407624	1694.7944301352222	1730.767701048951	1640.7892316017317	1840.017082429501	1762.761081081081	1990.955069124424	1927.524336283186	2041.7173913043478								
50	2704.3445189864547	1933.5428851720856	2614.49554637693	2094.425414786851	2689.3519370865647	2618.7663894487046	2509.7297893881723	2526.6752905444564	2785.9567624084634	2970.145045055043	2420.255683123641	2426.900291668243	2916.6319413893293	2455.9510843333383	2522.2609379786363	2654.401136058438	2402.9460485643945	2712.116152600982	2580.281174075219	2823.2558621737903	2772.409791467545	2756.7391542066043								
51	2822.070593431261	2022.9577040184201	2279.7459190631735	2125.0437256449086	2755.574362802961	2650.1472330188435	2474.7618411094872	2517.7547462091325	2727.7095982168426	3086.3973213730346	2390.5049423984387	2438.095411790019	2820.9907534131817	2384.6742489300646	2564.723329356988	2565.424822718168	2439.3644492870553	2753.645055413444	2611.4063052264964	3052.4451712092364	3033.765049418024	2977.905977484678	2479.0106116985453							
52	1813.650462962963	631.0504429133858	1457.109489051095	1398.0826848249028	1881.476833976834	1631.014748549323	1523.5185417976115	1575.8479299363057	1669.040072859745	2046.953634085213	1551.5780452224653	1558.4843895619758	1629.4014764338444	1594.1773906408953	1706.7952871870398	1698.6758747697975	1599.2109375	1801.9183467741937	1694.1607448630136	2022.742781155015	1933.9006734006734	1962.7593201754387	1693.6408045977012	1281.0334362139918	1772.87300955414	2208.361455108359				
53	2934.8634050157334	648.8647325170322	2863.693375010549	2512.366616896641	2498.7868084410443	2771.053469288106	2550.228347551544	2507.7138047595954	2913.0781317260967	3269.4240924577066	2523.9358055937705	2471.3181528672376	2840.2535426243453	2532.713923406576	2691.1422135695293	2657.5928588383103	2502.0351996568284	2799.874884599697	2671.585165614936	3012.6587210750927	2952.0931819106595	2859.091507611956	3122.959912790245	2308.2936604374463	2894.3762104405764	3136.599577780331				
54	2974.9781410217283	462.99750059232935	2781.6447429326226	2538.7440268163523	2209.6119682478934	2734.561893149207	2456.068180506864	2504.366841213762	2841.9185626476406	3437.2124457873197	2361.2465245707567	2425.0647443447406	2821.555365484038	2420.541954004746	2613.7583514095536	2570.3662250120246	2474.3888661929973	2765.1704020463885	2592.899641391046	3127.708087706118	2945.0133872306783	2923.06366427995	3247.2604667441105	2045.9795775196249	2911.0305709749637	3183.704825042919	3439.9471449471243			
55	2047.6118055555555	230.67298228346456	1530.396897810219	1584.852366255144	1317.260296010296	1755.7547514619882	1530.040707236842	1571.3194774346794	1717.9203096539163	2192.5426065162906	1563.224884526559	1587.014348785872	1704.5700221238938	1614.4905	1750.465610047847	1673.8846153846155	1583.8265532544378	1775.5357371794871	1705.8558234189104	2092.4173955296405	1934.6506228765572	1997.5788787483702	2188.005905511811	1339.6625664893618	1901.2225	2027.7282016348775	2309.148936170213	2348.711956521739		
56	3014.492155513057	480.98354220953513	2848.739721967759	2843.5550983648886	2173.023490247886	2726.8102684690243	2441.847011492877	2493.998029613267	2880.466129824112	3301.0852472979323	2472.0445922341873	2527.5440671655087	2698.9822109466045	2536.9805945209214	2731.102775981935	2482.12798832457	2455.9699591115036	2833.056255221039	2765.958736588392	3120.5308631884996	3035.9726521766097	2840.757112569126	3266.1052448600185	2137.6961667979203	2889.6034385780235	2847.985768130886	3243.711802455357	3360.117631158909		
57	3068.2862600255894	614.5219073858786	2356.074126815796	2951.5516296167953	2071.8013388340382	2768.605938108929	2514.90702060231	2235.578026382337	2859.066682186717	3465.718400921738	2397.2325378944133	2610.261901358397	2844.5048372183473	2599.2860737861365	2693.8732871460606	2373.756103380249	2600.80594774908	2835.2595566696814	2812.0526711813645	3297.54558660769	3047.4104677416403	3029.341588060395	3465.0286305142804	2216.0022606792727	2881.3684632457384	3060.218762135645	3604.635862083532	3670.61486801699	3029.4167996192164	3740.159625509511
