	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
0	0.822506349488032	0.820940278750947	0.7803159926903881	0.7751705251520018																										
1	0.5898740625591211	0.6195299601650816	0.5982079133983487	0.5911342724465617																										
2	0.616119829508031	0.6285397620674563	0.5917798118079068	0.5836586976269342																										
3	0.8190123072507972	0.8300688894147857	0.7940623963004724	0.8015938016292603																										
4	0.6068095836130838	0.6125466048819117	0.5895183781760572	0.6049630844430467	0.6131114859099769																									
5	0.6250994393302356	0.6263212053730074	0.6019743703924318	0.5912183431589363	0.5916616324120793																									
6	0.8228688878842554	0.8283108069338543	0.7995754934298183	0.8010302161629368	0.7821979764541911																									
7	0.6065244264895203	0.6102963057257166	0.6033085183267688	0.6105851800715645	0.6233738674453791																									
8	0.616051970374374	0.6303393728263229	0.6069900747099358	0.6022002284407201	0.5893298636297571	0.6025992938794863																								
9	0.8255055516008704	0.8283173859514323	0.8122393457880851	0.8104938704907503	0.7985065337539263	0.7900993662664186																								
10	0.5971673824826091	0.6073871590502923	0.61434770640912	0.6113746504993242	0.6048588616211321	0.6096076745880412																								
11	0.6113403707627099	0.619752303131967	0.6196808608886019	0.6175358238079185	0.598161483661271	0.5860232941525916	0.5879421838944175																							
12	0.8304270743760102	0.834695880422273	0.8244611566007148	0.8249091061305626	0.80220841951142	0.7986136425364947	0.79653300970801																							
13	0.6040234521068533	0.5992010520509934	0.6224885085445258	0.6159920086390798	0.5985753852260094	0.598571964235893	0.6121224265287835																							
14	0.6087113506187936	0.5927937523344802	0.6255686068817111	0.6236030737698194	0.593940728530037	0.5974649352371793	0.6081737627731711																							
15	0.8067648276384473	0.8199991965313265	0.8308172612298244	0.8277078638021398	0.8132595885472765	0.8069134493388267	0.8003867204489866																							
16	0.6141711695621953	0.5844942402671041	0.6233643989575135	0.623264904165114	0.597673438539788	0.6069861048826453	0.6148286904812612	0.6232725862538787																						
17	0.6177633913593094	0.5849389055508463	0.6266964202502596	0.6301071755252043	0.5856034767597185	0.6082966811731652	0.6122560892513186	0.6056636979038282																						
18	0.8196573103664209	0.8218245588030735	0.8338087462741186	0.8327056933963286	0.8130763343114333	0.8200195843557548	0.8107929743854324	0.8067253220846932																						
19	0.6220441900621173	0.5778021793917982	0.6229414932515893	0.6262840111150186	0.5832294735132885	0.6232632289506987	0.6163448141276547	0.6222203123468509																						
20	0.6263046605883121	0.5853693020373224	0.6286346123883643	0.6317222655645747	0.5869448803576205	0.6165297131633563	0.6178229808340117	0.6093395435978197	0.6288199286315442	0.6099960781532011	0.5923423340323407																			
21	0.8259062058396143	0.8158041428057949	0.8358044850762164	0.8353551327685593	0.8188087174629042	0.8253500047433807	0.813056702725474	0.8124186153067787	0.8304685467899913	0.8045421489877103	0.7933568646522875																			
22	0.6261787326510837	0.5681274892622808	0.6274854577237344	0.62879095326974	0.6004513033574033	0.6226301806460456	0.6163964916332635	0.6211700867802525	0.6262003885002138	0.6198272218641504	0.6257802652541334	0.5768854626669208																		
23	0.6276589481063214	0.5731621026228298	0.6248184196877925	0.6325787699580413	0.5690109850495758	0.6199889025009598	0.6163289631819556	0.6189398035654553	0.6286633456476788	0.6113791813087693	0.6149206710470991	0.5959788141854392																		
24	0.8339111465135025	0.8156075631777358	0.8357853225820205	0.83623396236346	0.8173331301819812	0.8339392833426075	0.8245132070892855	0.8167079634723945	0.8344835996504086	0.8113552949551069	0.8009516039546889	0.8096011658244824																		
25	0.633918005114452	0.6228251999595841	0.6196985550694822	0.6272703746217132	0.5623739523532084	0.6344435329410278	0.6183049839924775	0.6300622984648863	0.6302744791389405	0.6158553482420833	0.6189117795179867	0.6256003746614504	0.6358397015630428																	
26	0.6310079864848497	0.618969752439189	0.6230621756475381	0.6229242311675889	0.5210570266519011	0.6296966054256663	0.6196725204729817	0.631649566947892	0.6317305347441065	0.6077626975748072	0.6095690996080029	0.6223989835479173	0.6191696129896954	0.6069766742874267	0.6024324515186805															
27	0.8343311071268328	0.8118601044991673	0.8382402619915565	0.8344538472092025	0.8035107731405643	0.8349349781947819	0.8283306261270295	0.8241241274366513	0.8368223669736724	0.8045747050361389	0.8089363622969983	0.8114477447233909	0.7988080207095886	0.7968601595153076	0.8210783509211121															
28	0.6360365141399853	0.6246969910349769	0.627358769338508	0.6258123652207553	0.551941795923007	0.6378847189719741	0.6247556179732316	0.6339113761175525	0.6351215832051912	0.5954278731649479	0.6199510525021951	0.6233511227842063	0.6226320259680258	0.631782868599618	0.5883753132434976															
29	0.6375923212500177	0.6159552754654234	0.6231196463105251	0.6278742243034947	0.5719174129947666	0.6347898757103164	0.6269695750817209	0.6241501982578658	0.6372326110811628	0.5854360630672855	0.61305344824441	0.6189240606764165	0.609271830104511	0.6046026953840372	0.597989984533786	0.6084153965150608														
30	0.8337282370255641	0.8127966299967979	0.8360304153854395	0.8344366530362731	0.8129119642483293	0.833909440953196	0.8287704809905581	0.8192661884604301	0.8329472188636076	0.8107176506234082	0.8123840737152831	0.8138478824988108	0.8052120600750344	0.7980737618266457	0.8271497312539561	0.8001490134647722														
31	0.6188690782504508	0.6064876805101875	0.6148856980258398	0.6170265091487248	0.5969811762231609	0.6208130693704447	0.5949107488108843	0.600596246557471	0.5933455728447729	0.5815436885671249	0.5938591982677384	0.6057079371626819	0.6117588828499667	0.6063170593642223	0.5712891618329993	0.6243525812623364														
32	0.6330337050712793	0.6106801308504688	0.6172856228386786	0.6263610101265802	0.6082000800283562	0.6343389334607302	0.6330650844902816	0.6292327042580568	0.6337572306697231	0.5880534893012553	0.6040018579583483	0.6134851631963508	0.607473349956195	0.5992325263117075	0.595068187917483	0.6138257234743727														
33	0.8377227686215994	0.8184047308379604	0.8326890269739213	0.827992364156515	0.8129753786298977	0.8380502029467338	0.839467878211723	0.8306517815447887	0.8386310602440896	0.7981821422180984	0.8169919137146958	0.8198307886354748	0.8073647310732601	0.8045020707379632	0.8134673504712683	0.8044390528294348														
34	0.6278788500585619	0.618656489081099	0.6105055752170528	0.6009104692991183	0.6317392398473579	0.626460146829858	0.6262236130790859	0.6228247822170039	0.6298648608453067	0.6098188655140899	0.6114424222340881	0.6206513317280032	0.6221756670068727	0.6193744717316461	0.6267909400553383	0.6328714228875035	0.6230628667911994													
35	0.6306986272367898	0.6200144734767884	0.6218066815110141	0.6242056380973158	0.6062185326996645	0.6302415015353983	0.6245006419624429	0.6210161798395916	0.6299561683709405	0.5943917214739489	0.6145220692677369	0.6193641755756738	0.6193824394202662	0.6106680611752684	0.6094045159275815	0.6174181264076462	0.6082452348849806	0.6202824664639851												
36	0.8335965759858572	0.8182693600309107	0.8316287766251277	0.8319271587464658	0.801572109949329	0.8330016163099503	0.8321162364696404	0.826486801847677	0.8344281212490392	0.7972119526197186	0.8174243954943917	0.8217352572758726	0.8108496099526419	0.8081767010421845	0.8018666763939446	0.810944965100409	0.7990446017913312	0.7969146731103735												
37	0.6167310504745245	0.6157293954658845	0.6179399049910207	0.614679793184257	0.613453744348199	0.6181824628396301	0.6158207676074123	0.6136876079117511	0.6220605549522803	0.6126890771563079	0.6136638863295152	0.615425576369835	0.6241415852656584	0.6112373506213101	0.6223609869640466	0.6256532133134938	0.6345959158245816	0.6426097334272417	0.629362381686418											
38	0.6162865176260004	0.6020106982754442	0.6187707303042282	0.6106447922953827	0.6016054510232541	0.6195938551954587	0.6112905713334045	0.6141805600960932	0.6259759176587497	0.5881558267452784	0.6169385203759966	0.6201867491298584	0.6235765626846003	0.6031206982905416	0.6088558626307645	0.6189782636077837	0.6073955984251652	0.618761724136492	0.5990223258006631											
39	0.8311680751792004	0.8240009621725221	0.8373043466190905	0.826158631114592	0.8081771587352066	0.8341190321606716	0.8305014565114194	0.8252251207556974	0.8335739513191645	0.8001185036295414	0.8261403247699496	0.8302359369107131	0.8251626694478942	0.8150909824268139	0.8085895968021712	0.814444669275321	0.8060046880373546	0.7997587980068277	0.8030972906749202											
40	0.6206280417430642	0.6146818197664429	0.6040690338452194	0.6094117525249102	0.6051770364571452	0.6177243786380184	0.6155736399058256	0.618514220326794	0.6268813716861156	0.6050233924895314	0.6206074623067876	0.6216599753147101	0.6147629283818283	0.6121758918534513	0.6204752164181689	0.6181756492435158	0.6153821027867244	0.6270951771180171	0.634454447156774											
41	0.6117818507958138	0.5981903921454598	0.5937848793071459	0.6101844347686409	0.6220515174628701	0.6117739637372271	0.603001401151165	0.6018674420113738	0.6220043558079247	0.59191567050437	0.6065401428940532	0.6068130034967851	0.6072273056167855	0.6022723457192529	0.6129571808660453	0.6150800756438465	0.6122185899684947	0.6200549465467163	0.6195641704636919											
42	0.8208907239692315	0.824578906122704	0.8271168918694336	0.8256199551104104	0.804437200289041	0.8310983067383386	0.8321154179417335	0.8276682130871154	0.8359680992762383	0.8119125001792974	0.826518319154989	0.8266730042785437	0.8207646783513198	0.816604621833628	0.8127243417478199	0.8172009653580206	0.8116752527198984	0.8077487599090302	0.8094464664917564											
