	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
1	882.4429824561404	1056.9814814814815	848.7												
2	1264.6845322905995	1425.520760577658	1203.3195885946584	1178.2170839051942											
3	1626.3100927734374	1530.1090386130593	1722.7623901367188	1617.6510769591039											
4	1072.9661016949153	1066.8815789473683	965.1964285714286	622.984693877551											
5	1479.615608121142	1522.4065280871446	1381.4392818621734	1374.2657943725585											
6	1708.15886976454	1450.2994461936512	1811.0329448499178	1844.9274604434058											
7	1153.377840909091	1015.0321100917431	1031.110576923077	913.1926229508197											
8	1581.6494984728224	1393.9816885555492	1604.9850580692291	1592.161458829554											
9	1708.5056614925986	1394.6925029139366	1938.6289465562352	1958.4384390024038											
10	1208.4308510638298	1070.6639784946237	1019.0334394904459	591.7746062992126	1147.0913461538462										
11	1605.4871055825242	1577.7809552279386	1642.9557388228209	1656.1510871073922	1007.8548818734976										
12	1731.1525976302776	1578.535396478115	2041.9872060185592	2034.2434210376205	1102.6165971022385	1833.294418334961									
13	1164.4157894736843	975.7790697674419	1290.9086345381527	1200.6025943396226	591.4519230769231	1187.1607142857142									
14	1668.2229449932393	1488.820800110534	1663.2124063387785	1752.9021571766245	1215.386687058669	1895.0987524892769									
15	1680.5574353946154	1527.7504993785512	1872.0944443205874	1984.0909866111865	1863.7378563514123	2102.677402291247									
16	1116.2552083333333	991.8255813953489	1262.189732142857	1302.3645484949832	992.6009615384615	1335.315340909091									
17	1575.425155052772	1780.2375868893741	1806.3746451265986	1895.317341577439	1366.9519735483022	1737.0777992425963									
18	1547.184935290404	2153.0732167068036	2015.3909757570232	1661.915412857419	1797.5160710261418	2177.254033206554	1861.2745843931687								
19	983.4485294117648	902.4902912621359	1421.2493489583333	1441.7058011049724	1016.6923076923077	1129.6526315789474	927.796511627907	949.2873134328358							
20	1420.917204707502	2025.9801306863433	1984.4742861089019	2067.0980882145222	1112.8016204833984	1903.5728464226975	1833.211250564679	2069.4215669475616							
21	1377.559282133851	2269.589298285327	2066.6764264893764	2156.499751032994	1206.1616692176233	2043.1489987021998	2093.9076449007603	2249.921547047251							
22	928.5026041666666	935.8907766990292	1414.7080291970804	1481.581841432225	716.6730769230769	1180.4496268656717	671.9081081081081	1205.7381578947368							
23	1217.8897018432617	1633.4887284214058	2075.210790447856	2174.4120588730975	867.8026792086088	1755.7728445138505	2195.219900501517	2231.6820089379135	1757.9819375960553						
24	1222.9524724324544	1895.0058186355147	2214.382088584247	2336.4456014476104	902.938967191256	1914.5295810984142	2365.3888204283635	2596.6323306002723	2051.721512775032						
25	787.3813131313132	1125.236650485437	1364.1130536130536	1432.111293859649	553.0576923076923	1148.097014925373	1109.809756097561	1655.191113490364	1371.65						
26	2115.8473806670218	1438.4169401150305	2224.085042224596	2240.0056819999063	953.0543142465444	1556.5242298183157	2412.7026337675998	2542.0444016711267	2053.2302461624145						
27	3157.509480177754	1801.0814206021503	2428.0129110948096	2464.3869494289097	1033.641633253831	1733.825940203311	3417.554289565256	3304.1065320064426	3075.670085589091						
28	1376.909090909091	1005.2694174757281	1415.6328306264502	1442.3028541226215	595.6682692307693	1053.5662313432836	1722.7579726651481	1879.073656845754	1521.8396860986547						
29	2857.1540262241556	1458.8753256195957	2405.7419116129013	2398.645888113334	1421.9974388709436	1536.3453099265028	3330.7448311641297	3214.678658453163	2840.8177928048394						
30	3614.277451023911	1863.5205779584867	2599.0303352153405	2612.644448770059	3171.8139586156726	1484.3430394984002	4241.823707520302	3501.9773549414713	3854.567011985458						
31	1616.5353535353536	1028.1905339805826	1446.769401330377	1402.9230371900826	1291.188775510204	847.9729477611941	2098.364832535885	1918.4770710059172	1852.7876275510205						
32	3197.310485223327	1807.0895333891933	2722.52092612987	2593.109587638609	3729.6985378375634	2144.4955011183215	4210.41261339123	3671.2041459235593	4004.166220420648						
33	3046.9319414851643	1812.258615290077	2721.0109195040673	2672.250985542086	5012.10392665863	1996.244135046518	4481.2439790520375	3781.130930928789	4842.612556688713						
34	1400.75	1136.7694174757282	1571.7408207343412	1469.1912681912681	1930.7664670658683	1250.1505376344087	2043.4404934687955	1956.8777173913043	2346.8060869565215						
35	2734.201344499684	1718.6303712418935	2767.286237123634	2668.4230207318233	5210.7831945651915	2017.7396404307376	4365.636121107557	3806.9560507367437	4861.0388008457						
36	2827.2197438249686	1808.575179312993	3010.650059291295	2967.800928386085	5686.610522886765	1874.3972322197371	4721.638708182743	3998.7181871202256	5431.479675037235	3863.165139688028					
37	1281.3030303030303	1150.3179611650485	1654.4175365344468	1546.5214570858284	2195.085483870968	1156.4381720430108	1942.5514527845037	1987.469883419689	2202.648468708389	1968.0791666666667					
38	2582.466265437579	1757.0296573083378	2954.128372316438	2856.857011713798	6182.016685288659	1985.8708998157133	4701.797510814082	4018.977086565821	5703.117178383445	4578.030408553494					
39	2550.317036330098	1767.9878083756826	3078.971870526468	2868.249489738828	5081.36931646939	1806.1875764580184	4500.860362111033	4206.050136240878	5196.178045375982	5200.588068886409	3681.4279833026962				
40	1190.1489898989898	1078.9004854368932	1666.5164015904572	1604.560621242485	958.676724137931	1238.7383177570093	1735.3683699870635	1912.0582191780823	2084.970813679245	1842.0260869565218	1895.8451086956522				
41	2350.3762601601957	2084.1306602700242	3155.373812878467	2866.673122250937	5976.572783486137	2465.823271849445	4654.871113982024	4218.883928234105	5827.080432405083	5479.638103555895	4591.418259181333				
42	2370.8378758285985	2214.9533998063466	3147.0743177226946	2872.3719306557864	3846.5824900372427	2790.6812533084476	4710.888773423038	4453.23553322457	4330.683602576889	4542.743155375849	5065.683181104473				
43	1326.3434343434344	1039.5691747572816	1910.2165668662674	1787.4282178217823	1511.3002392344497	1144.7990654205607	1762.3149419218585	1970.5955483170467	2064.8907488986783	2000.9219160104988	2462.2083333333335				
44	2292.34534677833	2231.6382886275505	3215.624849553694	3117.5265796577955	5149.866205423252	3075.803688120619	4597.198335806779	4469.869291025853	5702.313048904007	5558.135068111649	6265.586939856227				
45	2444.7762451171875	2805.816103148229	3361.4664017100035	3050.092806838629	3929.0685116328086	3926.48507775993	4916.584417957568	4701.1267618613665	5000.772187853211	5410.410295317444	7278.705822705273				
46	1149.4722222222222	972.1674757281553	1772.2427083333334	1692.3849601593627	1430.8938679245282	1180.002336448598	1568.531737773153	1916.2123626373627	1894.3966398831265	434.4549929676512	2180.6240208877284				
47	2462.527354847301	2308.8952158214975	3508.674903122202	3641.523796573762	6218.203352734375	3152.5729398638287	4946.195478844519	4881.009051779042	6170.588773480123	6565.492628467176	7915.837415163046	5404.178248931475			
48	2031.2865804036458	2070.2611058799966	3163.5842295765633	3160.3493990447937	2754.6105242409103	2565.3174763617117	4281.897459027128	4703.142579906566	4303.669543309457	2483.694165433391	4838.069984763946	4036.782765197754	3048.6720089532632		
49	881.7853260869565	862.5291262135922	1618.717791411043	1746.3993055555557	1524.0262276785713	1057.6658878504672	1640.5044861337683	1878.2970941883768	1970.4568804483188	1524.4751572327043	1898.14522417154	998.6734375	1645.3185840707965		
50	2132.4971704897675	2014.0236777888917	3570.1672724241853	3908.9497974173164	5357.241307082403	2416.1555004654642	4772.0642255859375	4761.774421100468	5502.843562771048	3802.4404173306893	7259.9780661388695	6083.428472052348	3049.5678400703555	5686.950062738913	
51	2038.8568042257557	1974.1479027016649	3395.1853778715167	3430.8412895275296	3782.0090770492857	2298.989228150555	4557.383782983965	4696.797352928679	5069.4394963550685	3303.7105461312026	5382.821295844184	4037.3072401507548	3730.0716311953483	3140.4930113659093	
52	900.796875	790.4089805825242	1641.9314079422384	1650.7490706319702	1552.28078817734	940.6588785046729	1571.488884702336	1826.899661508704	1795.586394769614	1739.724893162393	1716.6575691411936	729.3279816513761	1847.8329145728644	1282.7460826210827	
53	2157.341865539551	2300.698608991012	3934.603847021661	3864.9546900401915	4290.757461437281	2719.451475339515	4507.146701090136	4784.27919921312	4696.052013487478	3677.1932662705244	6841.38525777273	6159.992545542091	4066.7366814059387	1841.36004473477	4920.924306874037
54	1878.6732177734375	2522.158888289072	3487.5759071456696	3327.167344454076	3533.1714002687945	3185.5533069263806	4262.204175526481	4480.143469913324	4295.494379758538	3599.6748299168335	3964.234493971066	2866.764899654665	4433.763802790987	2400.1555312501737	2726.6613429863855
55	1001.546875	1048.9041262135922	1905.4146706586826	1655.605098389982	1627.146955128205	1710.9012738853503	1648.6264404609476	1833.3008707607698	1536.0938667496887	1800.2312382739212	1697.7213687150838	1479.8136531365315	1900.0576407506703	1321.8258547008547	1475.3357623318386
56	2212.96803817749	3333.0826568171256	3741.842569924571	3615.337040350689	3073.9521325135843	3263.186928165769	4355.29038455475	4553.814462185726	4344.53784959729	4708.901930513972	5739.569019407153	5065.17449703007	4753.719310042249	1723.34220095034	4156.825414406574
57	2062.7366134643553	2634.8191694740535	3552.2588064743695	3204.4602905273437	3733.8306671843925	3337.920923376596	4277.035814341553	4403.956303914388	3909.245487018362	3494.4464167030114	3757.047006910987	3000.173052571615	4406.5687464272105	2138.3902878720537	3159.7567659531373
