	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
0	0.8207464973883862	0.8140765879207149	0.790404422817903												
1	0.583317030595033	0.5822493913002798	0.5355545280505082	0.5669008091185748											
2	0.5897615875693796	0.5895113676425672	0.558503351062803	0.5487393355139861											
3	0.8102893191906052	0.8115972900542129	0.7889424267664683	0.7518843277918377											
4	0.5837282334868832	0.5831067394072209	0.5673165360223528	0.5625546542834101											
5	0.5829617522419996	0.5940434452900769	0.5547527182436292	0.5531023020941794											
6	0.808864682207723	0.8113241708357664	0.7809086556516561	0.7996008556516299											
7	0.5850752862095746	0.5785991273287622	0.5502955727221623	0.5628428268066836											
8	0.5825701954052246	0.5830144186042902	0.5423596819451201	0.5454189062819248											
9	0.8102113373816369	0.8098520204760504	0.7833813538655022	0.752272866928765	0.7871202996392949										
10	0.5920039447757329	0.5820179980023547	0.5640336629551805	0.5685297680697375	0.4988899254223752										
11	0.583921391988874	0.5839705408829713	0.5461163831406612	0.5521633836256686	0.44789767201365827	0.5592796308360732									
12	0.8165144893968693	0.8056541106000344	0.7945795417046695	0.7950874521827278	0.7793279848586427	0.7929350785544874									
13	0.5899584809700866	0.5740739583027274	0.5767242676740586	0.5815589344613838	0.5499149436334138	0.589366033293555									
14	0.5727299572246157	0.5589531483980563	0.5626177472630669	0.574019041075623	0.5584893243862669	0.5830706089688698									
15	0.8161242831022816	0.8034430537627888	0.8046566209751738	0.8054555727985705	0.7810637171562504	0.7896316727272975									
16	0.5741502879898371	0.5699207199299215	0.5728746854815465	0.5871849335123024	0.535751388864529	0.5646749609489318									
17	0.5774444700105371	0.5772793861866672	0.5671215819841143	0.5660162228428258	0.5402681768447061	0.5792792162128821	0.5826802329755963								
18	0.8309865268142774	0.8037076498581264	0.807793016435813	0.8114253511577629	0.7965600798312794	0.8080303241303002	0.7963190972728074	0.8128822763500375							
19	0.6071629743640774	0.5658087284668636	0.5739094355639148	0.5825313378357245	0.48838968644227543	0.563730776314272	0.5997466597773343	0.5840570125313084							
20	0.5823815836749362	0.5558377540942089	0.5651568674349424	0.5773024527301326	0.5170523856055342	0.5472738576521076	0.5825932378905477	0.5752110699632694							
21	0.8325983401139739	0.8001405355580395	0.8174655482475056	0.8190053045277095	0.7962806062832215	0.8050891192465932	0.8044938588149493	0.8055098138481765							
22	0.5672275438750681	0.563440434556469	0.5684961576601784	0.5780919238838165	0.5224962716428819	0.5668639517622138	0.591224009166197	0.5851734814046265	0.5975316060337313						
23	0.5368205777310182	0.5294835897215827	0.5488369310817189	0.561203590248299	0.4930337244984911	0.5325090767775345	0.5550807335485921	0.5534906393544288	0.5727347457752426						
24	0.8245237761242717	0.7948673937675111	0.8203221035963839	0.8202673546380729	0.7636563846695701	0.7930612395911777	0.8046663178841448	0.803785703907782	0.7862251534669382						
25	0.5337475905404717	0.5463667467969499	0.5466146758310239	0.5680033821847678	0.5132265306828508	0.5486262886914768	0.5556494820741158	0.5519897602297174	0.5748307785170809						
26	0.41734401106068186	0.5105746859389142	0.5084276636745064	0.5218695626017567	0.476082547173207	0.49678071862850426	0.4516560996067928	0.4678988662760557	0.4906803264585704						
27	0.7858455789143654	0.8074411401744245	0.8142686350305278	0.8198260219366936	0.7723354397903884	0.8032397930133178	0.7915530929955545	0.8023688026980319	0.7901832194953193						
28	0.44176591278357663	0.5356211942701475	0.5285480691787623	0.5435169475133214	0.5227439743574501	0.5245338888962459	0.4660338107143862	0.48802663115298667	0.4869693427120171						
29	0.42191247259662595	0.5145869458470739	0.5172867543021914	0.538703762188518	0.46784768848488767	0.5189699676581776	0.42886903451398406	0.45890281951831047	0.4233731208763606						
30	0.7854047275743832	0.8112501208154926	0.8193610157733902	0.8225528395552596	0.7839352851396632	0.8092033457821513	0.7878261761101722	0.8022718095472889	0.7773556909147655						
31	0.43827027467845675	0.5143296271291676	0.5326495444679926	0.553675306324705	0.44548772512980994	0.5476422248734227	0.4146463655428149	0.46559097177964814	0.40110919935700723						
32	0.4394470755423343	0.5071596803596541	0.5035030559144247	0.5282345674528622	0.3373531587009761	0.5268015155711635	0.3700446274474602	0.42948198468351406	0.3392390563441843						
33	0.7996056152052317	0.8013215844800877	0.8088199737253924	0.818242400289011	0.7637236975037038	0.8025768611431323	0.7864616958874591	0.8017872240363142	0.7665653236658578						
34	0.44138726907170284	0.4952764118240558	0.507869271195426	0.5221548945902975	0.31604262196988775	0.5276322226433348	0.37776118144751414	0.4279031308957827	0.3026136172075191						
35	0.45924879445926714	0.5055926960471016	0.4841905954707962	0.49752276753881053	0.25082934001920204	0.5160695403887768	0.3386627207276392	0.40601370883998394	0.2707382896774049	0.3756434544567957					
36	0.8067578176818108	0.7940109302807383	0.8001586693747453	0.8111175393130182	0.7591876651226952	0.7867114713958359	0.7905839800870789	0.8011603748677812	0.7682779208531861	0.7668965867626585					
37	0.45652315873456245	0.47896856287396894	0.4931577353161837	0.5037127831809103	0.23405468027075446	0.5064433887314258	0.3425761514087849	0.4084823561362627	0.2435904913502588	0.3276115021592638					
38	0.46607402983877827	0.4875491410879938	0.4783304929833296	0.4824538638418434	0.21869558626568292	0.511124739982043	0.31495852109829764	0.38687896437917535	0.2191902138072123	0.25987105104280445	0.37406246001223				
39	0.8107183262510091	0.7979961707609304	0.8001844783109562	0.8021736234294905	0.7585640700322495	0.7966725959434584	0.7944634644050989	0.8017098865556219	0.7747761714512497	0.7701612814609659	0.7688987336579551				
40	0.4803173245192921	0.4165680327881488	0.4775251812381142	0.4907552738373299	0.20720019042883256	0.4241042733808041	0.3310851249948095	0.39594925529133623	0.21709795108827906	0.22867805386235765	0.3312385455847208				
41	0.4250275596570657	0.356234868830377	0.43140294657152267	0.4617286926540332	0.1543420989392145	0.32002647557214675	0.23763196459006886	0.31497152946440937	0.13830760787558555	0.1553558603981899	0.21369941037369816				
42	0.7722858929103745	0.8002101130795576	0.7748619264036516	0.7798305436716043	0.7737593938999161	0.7987947295090998	0.7969047851102895	0.791227739585367	0.776458276300443	0.7626501046527833	0.7586025422479101				
43	0.45914175255455864	0.3974415571589232	0.4504854927842316	0.4702458012169283	0.15033329984312133	0.34972639581582354	0.2818681261140552	0.3492479601290462	0.15916820248401084	0.1549821841734358	0.1936431055256109				
44	0.43494553186708407	0.33965206222918065	0.43907840919023366	0.46783885828741995	0.14526803120784185	0.27240325321742737	0.253679038124138	0.3255823325988947	0.13107767654343552	0.12974877021731807	0.13461375720932103				
45	0.798112575691133	0.8005052790196343	0.7785528579803382	0.7923100381805993	0.7905981992754931	0.7929508145240711	0.8071592182145246	0.8070182070381483	0.7894864365938036	0.7513025389589683	0.7703099439579342				
46	0.44292458249152805	0.4197522275140086	0.4424515298979947	0.4682180709622391	0.156393566153623	0.3680969109906949	0.30126487065752233	0.34714379742324775	0.17151877583342648	0.14693744724047472	0.15314044924530526	0.31297617792137816			
47	0.47006084922442637	0.4148088205646055	0.4284790102471056	0.4698129522986991	0.18542621506134704	0.36455822232647145	0.27604979913520705	0.3260896956580673	0.14762911020477895	0.1996113948168209	0.14547409364895308	0.2877520747274947	0.4570722117630165		
48	0.7798179276322225	0.8127769269191367	0.7757871637374886	0.7954892286854324	0.7920408930680104	0.8021606356641643	0.8103398281327558	0.806000463836073	0.7856942428598693	0.7829495787130186	0.7814595003391193	0.7821080096736506	0.8061310179994726		
49	0.40527220373553213	0.4621997113580895	0.43316468032253663	0.45710151080796724	0.19243980592846718	0.45689983056346156	0.31713861568895263	0.3491030235996758	0.18023558621167293	0.43352429977423534	0.15473873303058752	0.27131529112266395	0.5155319253011864	0.15621017152586344	
50	0.4233181773402747	0.46235700540635916	0.4388844650332516	0.47167854969011036	0.20780444843962254	0.4336820630088126	0.31374286878708013	0.34192005588793334	0.17351560623046308	0.4369398097132706	0.16143608467727041	0.29867535208608176	0.4672127257133035	0.2059211632779826	
51	0.790506263639036	0.8192170092402927	0.7898606649559979	0.8044524195332168	0.8019699681640109	0.8109512504506168	0.8206112092768095	0.8108586682566088	0.7963056327456935	0.7870688439191157	0.7945849730017025	0.7926535344948795	0.8017084010804825	0.8035034933727165	
52	0.44585729859064	0.5325551067639566	0.4538847593691253	0.4444799261728781	0.23919046472575478	0.5404814783452447	0.3331493255892442	0.3553306124716514	0.2158909097417277	0.44034906069750984	0.17494841461733554	0.2662658946889272	0.47865221378471173	0.3866532537961428	0.20825022943808164
53	0.4475871577982632	0.50236375198777	0.43946481714675495	0.47708388982395655	0.25168034572453385	0.5270815549058735	0.32595325395690083	0.3500938034981306	0.20452117433746778	0.4348273027371505	0.19892778516028348	0.37659452949853517	0.4178512495868189	0.3534605010868801	0.25724765103812103
54	0.790631420818347	0.8121240506427445	0.7852759794213008	0.8015151500177177	0.8029233480424942	0.808930855079699	0.8173776220346355	0.810949301234856	0.8066380238435442	0.7847895826035498	0.7968660949872264	0.7995970750033908	0.7999850517912163	0.8086795573440128	0.802893264716355
55	0.4363770102083584	0.5507310317311386	0.43337127086212157	0.44788933148279336	0.31762288243137415	0.5507124603604877	0.3454313437457606	0.35736758828892945	0.25355105170415887	0.4199035894075557	0.20321484111961177	0.28362416260110296	0.42607546003194186	0.4476290057077853	0.2684585038374334
56	0.40360003358123825	0.5034261627439856	0.4554512077126074	0.4805220384683717	0.3076204297182327	0.5157529052927651	0.3620397150691479	0.37469298172133964	0.2623485352249765	0.45474634653556406	0.26054190660836163	0.358858011419075	0.40903236958773476	0.4406038702545715	0.3184626843999651
