	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
22	1143.3093023255815	1007.9438271604938	1181.4712837837837	1282.1178839957036	587.9122928176796	1271.5999134948097	1382.287037037037	1396.248798076923	1419.061963190184	1285.622807017544	1374.5492424242425																	
23	1991.483297671912	1722.5607344066823	1861.2011988774643	1873.509315499116	783.2285352675295	1879.6662467226338	2028.8721176764868	1961.1020167616548	2093.499642007719	1931.331409716424	1870.458926827567																	
24	1862.0799713134766	2042.3363601859958	1914.3808908173532	1859.9656104800576	752.3945612196105	2265.8825624479796	2153.587173714543	2273.187092436253	2179.877435737882	2292.436251670436	2241.4004821777344																	
25	1122.0208333333333	1150.5697368421052	1210.5007522567703	1236.6041884816755	507.3183701657459	1473.4368295589989	1427.438880126183	1431.5395095367846	1318.3065675934804	1572.5381773399015	1531.7145669291338																	
26	1635.269304852153	2137.217435847568	1956.3043315602552	1966.6172635577411	807.2803422285049	2239.682902265517	2132.2901936240587	2220.3082398914157	2215.9520963765585	2245.895619557316	2212.8782662056587																	
27	1520.6606387626834	1885.2547649365465	1942.6679221413353	1902.2818365078085	648.6020263334664	2308.5603575445525	2196.725663759165	2163.4182847127554	2246.199432200213	2252.4976203613282	2263.531894298082	2035.204121907552																
28	884.7676282051282	1123.1478873239437	1239.236725663717	1293.7961734693877	441.38121546961327	1503.7964454976304	1477.0656654888103	1467.4311175337186	1417.8966718266254	1501.0437898089172	1578.725138121547	1448.252688172043																
29	1856.3476110605093	1893.5300340347637	2029.7836528362925	1991.7223662558654	699.0313967077772	2395.717051343387	2188.6303144695926	2387.6959226381528	2230.4049591267453	2241.2218952630933	2251.1927470755068	1992.3035857024017																
30	1968.7679682022485	2057.777802916779	2115.396610344781	2043.2835499582116	734.6611935736724	2386.5711077619835	2353.6120961876113	2401.7981550629074	2262.526578185624	2326.2329655154317	2200.963812046705	2348.686766404372	2415.226046192403	2346.593140657283														
31	1219.2660256410256	1230.9052795031057	1291.5409556313994	1314.9638971315528	433.4509668508287	1448.8136752136752	1467.0149898373984	1557.6843891402716	1427.3048961424333	1490.6103696098562	1488.4335839598998	1427.2721962616822	1491.2307692307693	1588.1337209302326														
32	2357.4912639520107	2129.296172716603	2312.174526246733	2189.0491218079273	908.9853649455539	2480.879181624458	2394.2225979945456	2697.2137269373206	2399.3338929097713	2374.667732447794	2367.3147053718567	2197.729008664923	2111.7438342036035	2212.852329276993														
33	2144.147284972362	2067.2023770350106	2247.394214684132	2088.5647080669614	1240.4016377148707	2318.4463928069304	2392.291989265604	2548.9104600542046	2194.006594969822	2178.1115914966304	2216.888157040199	2301.548223784476	2354.579216118434	2402.133216585432														
34	1249.0352564102564	1289.7810559006211	1383.2457737321197	1341.006625891947	790.517955801105	1403.1755060728744	1433.766355140187	1565.6539672544081	1377.11753200569	1509.7736541598695	1421.6436258278145	1536.645394736842	1363.9710144927535	1506.376953125	1753.4940476190477													
35	1635.5489834516477	1862.404309953962	2356.8520781079824	2232.858353409562	2069.039368356109	2259.905927955447	2357.175313497754	2569.7762997125265	2267.1819633780437	2235.684290420177	2201.9731377947774	2271.5839610852695	1780.6485956729446	2132.802441625538	2120.7860460396273	2284.4409413794947												
36	1509.6736856118227	2150.2836485679104	2215.1600807221	2132.5887732438346	2312.8288114511283	2280.6862718583693	2410.927587725259	2506.2507414547904	2239.206536201434	2148.807356828962	2182.9790178692992	2176.858330254806	2233.968203409948	2315.7207247273304	2357.700040162065	2556.187569754464												
37	809.8076923076923	1539.0	1382.6591198979593	1308.038753799392	1585.9546178343949	1422.9203013481365	1485.3355155482816	1511.2741683991685	1431.7698386012105	1530.2821875	1443.7950631458093	1431.3855263157895	1499.4692575406032	1501.2632653061225	1649.8723776223776	1742.9343434343434	1781.595041322314											
38	1002.9123061253474	2029.1525469477872	2437.9971415865825	2261.642495807428	1948.3976780593775	2237.8670791168993	2281.3799409605535	2481.421711373215	2301.676441852911	2099.8202593972105	2066.5783471084223	2010.9716393320184	2105.7191329159173	2191.920156586394	2149.421286135304	2294.574331778067	2182.47064906529											
39	987.7744307884803	2079.5427458389945	2411.636708142074	2245.205083787377	1963.7623369253365	2285.6288039587494	2342.4680184322006	2474.772251205372	2274.407826986313	2251.6412301599134	2233.36736785363	2049.7216423837763	2267.614132813437	2161.664956211565	2299.50361328125	2345.7961853416105	2426.9063360680084											
40	579.8621794871794	1323.3975155279504	1386.1971153846155	1346.7343423799582	1299.0891719745223	1452.3412138320396	1450.1366666666668	1484.1198432343235	1445.862011002445	1398.8455347871236	1452.3451186131388	1315.7848684210526	1550.5694888178914	1497.2975746268658	1593.6666666666667	1670.6766826923076	1643.0038022813687	1494.4182879377431	1753.2076923076922									
41	999.8853584680802	1901.5253371718507	2427.1308856010437	2232.405375875886	1727.7994931943856	2339.95667977955	2244.135331682164	2381.9335567012417	2246.5728593032327	2133.5906770044444	2217.342183448899	1701.4241306907252	2283.645807641851	2239.1525575864566	2214.9143331850005	2315.3612672270015	2259.857098388672	2166.1607278479974	2341.7602039683948									
42	876.2388379023625	1636.531366194257	2386.5141318961364	2293.369828305002	1827.711131733694	2324.0698783061584	2267.2733521269924	2346.7562277912684	2312.7706206879525	2297.5345033496496	2403.761092341098	1815.6777643705668	2256.3168141554474	2167.6088857680465	2162.311688105265	2265.107870675467	2344.882893041237	2220.353101716218	2403.7874373998397	2402.1964282100066								
43	662.5336538461538	1078.2996894409937	1411.2799319727892	1405.829365079365	1281.1433121019109	1505.3903979785218	1499.8069620253164	1398.885761589404	1427.3349247685185	1480.2004344391785	1415.1368006993007	1214.2361842105263	1551.2024482109227	1547.4025362318841	1563.6936440677966	1649.1769102990033	1639.078056768559	1429.9980502599653	1653.4778037383178	1667.2486772486773								
44	1203.038111857879	1679.120020516911	2400.2529185109324	2220.8601945850946	2009.9670691520546	2420.789866424698	2303.003820866377	2201.1938870363056	2296.0000113290116	2265.5254070849874	2214.7489489267564	2463.1573946303215	2056.6184941938322	2120.3453986248846	2157.6532217963368	2334.980565043776	2235.398068248566	2162.056969733994	2259.4891833384104	2205.606237447487								
45	1300.3964342948718	1999.091917428911	2559.1338045223565	2374.991002202411	2471.8346492500064	2671.082093422042	2522.8340361144874	2405.752476997879	2485.5373417916903	2479.459654453155	2565.6710391593283	2625.145821625332	2352.4160245032904	2287.6779922700266	2317.4411504617633	2475.9325158030715	2430.6580185616854	2391.354985511608	2537.5288430703654	2522.092028509951								
46	929.7836538461538	1248.6335403726707	1352.173045602606	1313.4123222748815	1584.0907643312103	1540.5656920799408	1524.3747025226082	1471.468712394705	1432.6968884120172	1533.128979739508	1574.3322038892163	1735.1771739130436	1419.5503075571178	1461.7883165829146	1542.0119718309859	1625.53	1620.390062597809	1501.0562356541698	1732.34375	1660.7244582043343								
47	1973.7626225398137	2320.321320527829	2426.1118893859207	2332.321777949558	2376.227083922951	2692.9901537418364	2507.3565864358793	2421.911632415647	2533.682186969913	2476.55632627134	2456.114869618105	2414.5161569928964	2219.884771041431	2277.282296406854	2401.726836474974	2635.3199789754026	2534.196350329142	2307.2886168767063	2446.9820282946134	2488.0213902733935	2584.647839864095	2611.7669955166903						
48	1878.1780327038887	2639.363127335258	2276.6320705766097	2339.7255779065586	2538.2901115660457	2638.8529934194476	2551.938265519064	2439.839444855328	2473.358123076428	2488.3923925230297	2488.372022232324	2517.541712885318	2342.992930768078	2298.9690859120115	2298.8784415963464	2519.3104237676826	2467.420869434979	2361.337682729464	2476.3699871699014	2551.883296174823	2548.3295450846354	2651.638195490433						
49	1363.5064102564102	1697.3167701863354	1198.1413352272727	1384.1190130624093	1606.341560509554	1580.1999579478554	1531.5990542558486	1432.8969523234762	1480.5766064790228	1598.6707796852647	1587.6889713408393	1651.1785714285713	1475.4905923344947	1509.4219817767653	1557.858044164038	1639.281186612576	1620.1015215110178	1519.860824742268	1683.3038403614457	1704.4398340248963	1702.0568669527897	1811.249007936508						
50	1918.9057806944236	2637.2220102630044	2335.481124531139	2266.0491912357393	2550.101224474087	2887.9614113382772	2674.9704375635347	2385.4583182705405	2694.2404777670477	2609.117390935627	2541.264252098836	2511.83509738687	2350.33616369933	2318.006942389993	2430.249802343478	2647.565174164643	2531.177864817141	2412.342964984001	2561.913395026756	2632.6879985846126	2511.829131975923	2570.4697287040844						
51	2038.7185100653232	2892.783313822302	2459.129693378102	2063.6949126399018	3149.943598120252	2857.852374844338	2725.873692170832	2394.0552231568736	2609.540776953154	2646.492558877053	2577.077155848912	2612.460952293081	2485.107090087891	2420.3369823056178	2494.8564810039557	2635.9588716634116	2324.5954149639256	2551.5966762307503	2651.6437891786936	2633.684285548476	2748.657620502203	2618.873033126982	2809.449927719943					
52	1221.3798076923076	1802.1226708074535	1562.0589488636363	1201.3567073170732	1976.8665865384614	1517.2076107899807	1550.647653721683	1390.0112410071943	1453.2750721500722	1617.9825806451613	1523.4410052910052	1688.3922628951748	1401.373748211731	1482.1434151785713	1604.4095174262734	1573.3543457497613	1484.688946015424	1524.9180546302466	1732.0533522190747	1728.8633333333332	1733.7279260780288	1799.2545454545455	1845.703177257525					
53	1184.0441085619805	2712.315373580648	2382.081491643732	2067.7636267685307	2858.6660400390624	2708.7390762977493	2728.8708096407986	2458.819359440746	2992.4162932463437	2584.6814558429605	2687.8754683380125	2620.3925775882585	2430.0581715838034	2445.532637489965	2400.277881789357	2940.7438480325745	2365.880366932262	2513.8217684819147	2778.4215698753796	2607.6282405226443	2550.0514884361855	2664.3865348020213	2676.7162549174423					
54	1333.7186858348357	2792.917915675951	2577.498421408913	2117.5284175221514	2986.9005813598633	2410.564919444255	2626.695398102869	2454.70997938684	2851.546545858635	2615.903740754852	2655.2644262945387	2659.606274763743	2415.627108071827	2482.989833919147	2459.3361344608074	2812.242920259708	2409.5788265522556	2393.4916723899123	2771.2266915879704	2570.3412681678674	2615.604584644459	2773.3142716826146	2828.625632904969	2241.492249421559	2869.254190794179			
55	1182.5128205128206	1667.8555900621118	1566.0852272727273	1445.3219512195121	1816.6558171745153	1358.1990740740741	1508.1771963123645	1440.873048004627	1429.3584729981378	1588.1373734533183	1615.280598368087	1705.0887096774193	1433.009182464455	1603.7939356435643	1083.9182974559687	1341.8434497816595	1511.2911079745943	1467.12	1744.6589884020618	1633.0507683863887	1698.7327327327328	1849.5136612021859	1852.6126315789475	1387.6791002277905	1824.729090909091	2248.57182320442		
56	2863.467064490685	2452.4724113511743	2246.839064684781	2285.9193883384146	2788.3436334036924	2338.0923843542187	2762.058477872436	2529.7834113455674	2620.5727078590166	2698.41532376876	2836.450634055302	2713.5606737902563	2607.395760532907	2601.917571850449	2521.1860346635494	2440.4624789293807	2198.400733057751	2404.5191445540218	2860.6432154318413	2439.512124925195	2606.7800504938136	2874.0862932117707	2730.987158425807	2477.7301437547985	2676.5860669841873	3222.6174570960457	3005.633132595486	
57	3004.3048635629507	2909.142923106318	2462.496851314198	1707.6847317579316	3086.839007209329	2423.7278480888212	2784.8685965226523	2556.4727703519266	2167.169774914464	2964.7619844782057	2967.0285358014144	2681.2325127931535	2535.1519017923074	2582.3154155772218	2626.26037308008	2496.2480657135325	2297.470575634661	2374.7240045735675	2850.771735531724	2324.760715991775	2935.3132197441746	3007.4208913468556	2827.5830138792476	2625.8714536460448	3007.4471585409983	3519.901886841961	3260.603409000319	2552.011547750678
