	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
21	4442.372491569163	4368.505463249301	4653.129244654702	4904.237335367578	2287.017751388128	5509.641317948645	5496.579111605714	5694.783592449843	5612.581966533661	5405.117721389938	5284.696065699801																	
22	6535.886833084462	5632.083129468377	7165.793173016728	7767.692082979754	3128.0838013610787	7206.731842700998	7553.293828931267	7239.876618311955	8314.908788276158	6840.868440326892	6996.0050344756155																	
23	4186.139494554051	3897.6281473873228	4671.650118934671	4798.412385476829	1741.010652534211	4909.808820642654	5423.362242314627	5245.40807567659	5386.452816606537	5148.260623844525	5151.181644984654																	
24	3820.004759797596	4560.446625808189	4853.001697804505	4736.258796940854	1660.4589583201962	5832.869597335704	5705.527902489466	5842.536523477263	5604.150360214778	5900.2894723992595	5755.908729835793																	
25	5469.412025641512	6237.026323820415	7432.379143419333	7523.062123882833	2555.700740087098	8410.471194316151	8135.031015991789	7555.189835945982	7795.566314152309	8166.001629007274	8118.32545963798																	
26	3177.911631668446	4508.569825942907	4831.028548920536	4985.338791413204	1675.8212331013126	5514.964010417791	5454.706137751339	5600.330274999709	5585.757036276347	5787.146066307125	5715.100396233636																	
27	2773.0592308044434	4067.4170713379485	4859.862334989297	4884.256041183623	1369.031174030093	5745.645767792659	5889.583665707431	5636.852031886978	5721.285020562823	5912.710875244141	6049.514458474148	5388.875020345052																
28	3558.549147190192	5796.965558083404	7592.263523915759	7957.652375606614	2270.3011030386824	8697.927327449854	8658.405966948565	8082.168924144237	8514.853716268628	8252.188948710253	8808.34435090966	7856.892461305024																
29	4688.027480687851	3840.624262561537	4974.54576227944	5092.347388611765	1407.2115238569058	5852.610159814037	5723.553384833979	6040.280957655473	5674.941299810642	5799.781313927818	6104.050154016373	5342.9523921260125																
30	5241.731662163367	4334.710178769868	5185.640320714315	5254.408714934117	1582.4005521120946	5989.292085704856	6182.487637740219	6125.408309704549	5806.648360087609	6198.00862158439	5884.770347143631	6090.750674174382	6165.736150001993	6291.857157557464														
31	6897.222245460902	6333.184254901009	7844.497529673224	7958.062315566368	2369.903313740841	8379.294882404294	8504.341437742962	8682.658120386921	8432.882788377983	8289.915137195	8346.310799352506	7779.649527932996	8096.676940917969	8482.873345899952														
32	6153.074162996732	4482.184551736583	5529.088533451984	5421.706697387095	2074.483419597478	6084.4315656612425	6070.267163180566	6403.733177530976	5814.817822697684	6101.824854811577	6128.73855638504	5780.448424361924	5536.005812041613	6001.945270104323														
33	5505.5000080206455	4894.010646654212	5465.06913452934	5215.841192456566	2986.6744265688058	5938.791576008502	6070.240650695744	6402.967490828439	5681.481384194715	5944.660944776004	5924.1865708429195	5958.184848114938	6001.292894679697	6254.982785906111														
34	6975.136737578954	6651.105589303911	8009.687895905057	7867.42948908908	4382.007382636571	8381.257211801012	8342.04891644059	8767.61208092716	8528.454003726096	8608.304521370868	8165.908934132153	8310.852641376696	7583.1127381255665	8130.809900760651	8947.468229747954													
35	4102.372714898525	4284.860699766171	5434.936236941463	5145.786781028465	5629.668793113368	5714.649044403316	6022.213637146769	6409.420530688161	5762.784145018237	6036.067062555358	5837.234291630498	5921.550003774542	4719.597873603441	5803.316931810207	5829.736645801958	6214.795493766053												
36	3813.460621711535	5106.283042386452	5242.0310176192015	5109.644483863075	6197.45587585838	5894.53856778395	6226.481935372689	6305.679749083969	5788.245754963934	5880.557758178711	5880.65996410336	5565.095487955997	5986.583376134164	6248.926157404868	6265.861494923366	6721.444900948661												
37	4322.235035333878	8168.52586829144	7662.5616589954925	7022.837898694997	8672.286629257687	8479.458366018926	8712.291870966286	8485.41752994581	8634.938794934516	8864.182087707519	8354.3777213551	7795.260519810727	8325.524365418472	8475.834023238202	8763.496501789226	9466.094265407986	9570.815405475207											
38	2387.056759663117	5100.2147216796875	5485.607797587821	5151.230064703656	5270.197003893032	5708.523947058846	5931.6600129549715	6254.630758170534	5815.154146669115	5703.24720912892	5547.916719706465	5145.919178009033	5809.191767561597	6044.548164001338	6050.333798155492	6284.897336154514	6233.940827287946											
39	2277.039383130196	5282.067431337345	5428.353530191107	5075.515787562892	5106.440849255604	5928.105694694806	6216.263476260448	6324.904172714045	5782.224018592835	6115.887521791614	5935.919384308016	5176.196987553647	6145.725528768294	5871.667535498439	6143.93121903031	6333.158789762266	6468.2198705717165											
40	3160.9252092410356	7311.968938791974	7560.479913251828	7145.932844189861	7171.434201428845	8595.049158167654	8595.079784168061	8374.720017738468	8628.109814203164	8182.637243379809	8454.336066966509	7112.085079996209	8905.478159310338	8649.172253509067	8849.287000114535	9407.444716233473	9013.12799930935	8593.790322250585	9678.025674203725									
41	2363.6520021389692	4925.348729483089	5267.274921357632	4817.3368157927525	4502.357593366295	6039.288925388585	5966.79967243094	6225.634972252014	5641.040669641997	5782.418952474789	5985.140841309453	4427.173691197446	6189.146688944238	6278.410346611397	6204.132167150439	6412.636275182145	6310.47525756836	5846.472727161506	6589.033407632407									
42	2092.097057220263	4267.65571831176	4915.730335852218	4636.524367962854	4834.564608239823	5984.865277152121	5846.305259882692	5894.434763541488	5735.172761710185	5935.967316578052	6234.482325099314	4631.069925087377	6029.428408529674	5942.226966548931	5863.924774458914	6136.156841678219	6264.246303754983	5879.977387075071	6573.575104542268	6603.107319411836								
43	3624.1089775378887	5915.635630542447	7067.593194538557	6674.250187153719	7261.0042564246305	9025.034754191029	8980.84247639813	8042.272413968724	8566.243622826205	8639.436288384653	8391.089167641592	6717.585977293315	8974.890772875195	8912.91932616303	8879.796618186821	9483.289604060277	9217.978903024998	8261.20451015699	9332.484432612624	9200.529092778605								
44	2952.976180345584	4376.10470846425	4993.58534946194	4572.819790983854	5560.677431628962	6200.733351096886	6042.292297753731	5842.5969962312265	5821.41595973862	6004.854916246255	5967.16283125567	6944.1821766728945	5700.3302137472365	5842.18977969687	6021.1279776370175	6530.616261201746	6217.696099988649	5818.105641528124	6299.365654714975	6254.960911013045								
45	3241.8580454312837	5204.56522345691	5007.597583351861	4529.413977121528	6576.617362101367	6482.493480105571	6446.857006544063	6032.20142424951	6148.48766441787	6499.350251576072	6657.540622352825	7015.236536565817	6208.358530066195	6130.6116669525	6318.2214191400235	6655.025043054954	6537.0739378716535	6281.508036972295	6749.616970577756	6716.287027994792								
46	5520.677363371237	7145.091127004683	6880.120530119159	6133.679694153121	9282.222933240757	9536.917343941554	9360.017922417315	8871.510643239486	8985.698325509165	9306.257840963935	9717.691820188487	9936.02899329144	8737.391333809637	8812.341286318984	9312.76948302363	9829.943445342093	9667.323943088872	9137.966591348335	10188.565606624523	9733.765730819467								
47	5212.033884292994	6392.398391818408	4664.317050663118	4399.390285065984	6424.740676491124	6732.7025690078735	6464.039552990247	6233.886684117792	6250.0370938429705	6444.993970811632	6558.349810214591	6766.977838799505	6084.654775664957	6301.963366872256	6554.240931724435	7212.943076041749	6880.639337320244	6199.619569132741	6745.257440378289	6838.856173616499	7250.355425880069	7177.133117675781						
48	4830.6996340629385	7362.6157984763195	4141.896722959655	4018.1455902391644	6615.986341537184	6502.491584033356	6481.3553127069945	6098.229685306005	6100.356189925976	6309.128045215257	6475.799303853647	6863.10209456734	6276.686426933238	6241.088315528394	6310.978450724732	6820.902226568426	6709.180682531767	6164.138146594466	6668.72693157196	6899.126692861881	6974.350658439867	7165.18160855568						
49	8037.012860616048	10326.01450892857	5750.153407877142	5406.977264448589	9333.819530122599	9549.829559274838	9336.123771530767	8688.622206965914	9129.180914856055	9530.442539286034	9654.722280621407	9890.205129770133	9039.564226141209	9047.351558885162	9541.651936078799	10025.953687439584	9797.73172224431	9110.470550801909	10003.05021088382	10088.215084345014	10102.117314809382	10584.555578807043						
50	4863.582418392866	7216.881108064829	5600.15137351643	3979.853742230128	6826.688348077665	6977.275112038792	6788.529067253559	6132.67178017959	6457.721865273719	6776.213034768056	6716.593978749286	6990.696390504629	6332.4734148887555	6377.341875861673	6691.621389781832	7170.2563667915965	6798.059182719459	6423.847932458169	6943.733662446536	7248.80982897596	7031.038508184127	7067.621555261445						
51	5294.746325761844	7598.873999175077	6450.048705101013	3531.517957230689	8140.686701484807	6884.1189646181165	6918.316174998398	6148.566499354954	6331.7566706548705	6861.565185838511	6774.817055495904	7029.018477270376	6666.902951833089	6507.834838344029	6775.174456598968	7022.614276733399	6239.185799754378	6700.730473454452	7095.793060970515	7141.888516985784	7340.3021096809725	7152.010594736232	7579.15481161484					
52	7189.7478566292	10546.248429008152	9501.442243055864	4538.302434558404	11272.399052546574	9133.393711847148	9658.344658103704	8596.845720917772	8980.816501589909	9722.305164558657	9555.869500015904	10143.549641487007	8748.916551418059	8981.595238753727	9992.046762420408	9390.143896764192	9069.912882147024	9271.142355596758	10389.157707351238	10351.607126790364	10301.659833653506	10597.371721610638	10660.865090666806					
53	2760.4404666607197	7182.589161369371	6661.4050369262695	4725.005575933689	7725.058943176269	6654.416837317275	6873.291854980347	6251.094420357252	6587.960974234635	6691.8948964031015	6997.741577651977	7109.758978992251	6431.178886919654	6682.626072499777	6330.123450503379	6838.0594527110425	6577.8321422491845	6610.108057873065	7481.706390534343	7177.763912935212	6941.726653368045	7338.272789890781	7509.453371737865					
54	3332.7161260751577	6911.674335361267	6972.685073852539	5100.028919945694	7678.636311600848	6285.337116411368	6700.710460006967	6178.692808433698	6200.868294681939	6604.991466014643	6795.472128262459	7072.971367994945	6373.475352254207	6615.304532582523	6530.379239345483	6422.0793396784375	6457.857143113316	6186.447194376082	7358.540524412031	6958.326525763609	6853.49418375651	7373.051956550951	7433.210165045829	5605.778006355792	7449.452071068992			
55	7126.626080439641	9546.515552970934	9383.636337280273	8543.834156910965	10617.156059286272	8188.948434371675	9178.329902086238	8728.038743689269	8353.690273831899	9392.001506020168	9873.995759225605	10160.211860100713	8947.420221975064	9545.761568680062	6517.733202447163	8122.025912728788	9130.107965591851	8807.444816818237	10577.06422636681	9868.668868465822	10177.869859850085	11078.285056192366	10837.921410361841	8041.750573673118	10485.721206054688	12425.681414019336		
56	7757.11265211839	6366.344290976199	5914.653014963324	6206.297215159347	7441.707247610049	6086.276316986612	6929.609263227139	6347.11944824476	5268.830930811414	6813.3890811635865	7204.1311607952775	7355.403416431734	6776.806639573188	6945.745626579389	6700.795638963435	6323.186294095348	5882.93753510753	6246.8952179655025	7516.18834964943	6732.691795549263	6964.303485212655	7864.149417702211	7513.3217178268815	6141.454480264929	7365.973372378592	8705.622209160249	8341.441259765625	
57	7898.83149601863	7082.83140194342	6529.616479353471	4425.987110417063	7893.835018273556	6377.898946262846	6900.103916800801	6380.051565483122	4579.87284407379	7254.545022033594	7453.6658649155	7224.57507162689	6580.509076227907	6898.228247857863	6752.218608654642	6538.334457196826	6067.661606640347	6177.557639477539	7443.076326662576	6258.024981636532	7693.382186813734	8104.7290917746295	7527.8571505259315	6534.341494499966	7796.153380121504	9017.933253778476	8701.543431122449	6367.086488140516
