	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
0	0.8246590230062877	0.8218498238613244	0.775676645113795	0.7752250919445092																						
1	0.5981760721699223	0.6022629190727558	0.6120463680716943	0.6010977158018289																						
2	0.612927621844687	0.6269196251784553	0.6024664003351958	0.6025314115018555																						
3	0.8267778992623467	0.8260003848968425	0.8012462602080146	0.7995676633557852																						
4	0.599343837629719	0.6044757351303444	0.6120120207545205	0.6115581014303508	0.6136640966644046																					
5	0.6125635611953585	0.6222999480879439	0.6063022330213129	0.6179902973405492	0.6077166619121063																					
6	0.8241276764578036	0.8264989037330012	0.8069125412053655	0.8107092995994514	0.7941890277130562																					
7	0.5992176281441471	0.5979745745496167	0.6137768996754751	0.6121880936430384	0.6220285195449277	0.6120996863467545																				
8	0.6193235113976018	0.6194066286777743	0.6176698751653708	0.617259936473402	0.6056511014395786	0.6128148161441237																				
9	0.824644168629656	0.8291970447026511	0.8160623894351599	0.8146278243632726	0.7949682081145528	0.7928281107980745																				
10	0.6086602060926536	0.6086727854777537	0.6255458999990322	0.6247014814434135	0.631809956748217	0.6261563448573748	0.607110218228234																			
11	0.6062645409577186	0.6064175789989502	0.6221037682097041	0.6282095771167164	0.599763120528964	0.6038103158870085	0.5915617516601395																			
12	0.8257217024735605	0.822972992197162	0.8232285753452343	0.824373394836489	0.8046067650629224	0.8000551485494513	0.7855460727804904																			
13	0.5985439608275359	0.5950324747625239	0.6270183798565331	0.6276845312044219	0.6283734031572289	0.6271958874341892	0.6293517298360138																			
14	0.5985280626647091	0.5772994572093104	0.6270726357457044	0.6251510518297201	0.625511024662788	0.6193037969409426	0.6003777723819574	0.6042515981231382																		
15	0.8277509448956772	0.8122546118762302	0.8314363574950991	0.8309088862517778	0.8156195928428529	0.8058718272379911	0.7905170966224889	0.7883607208858583																		
16	0.590398373564026	0.569577702450507	0.6282276984462928	0.6338167711922238	0.6364142989077967	0.6242311834127453	0.6284017308703999	0.6330904308194308	0.6184193202603122																	
17	0.5844198193693414	0.5767640497736469	0.6278520867195503	0.6288344381686453	0.6313221806800383	0.6335387790112705	0.6248887498203003	0.6153524928685131	0.6012553428499867																	
18	0.8281690525952811	0.813848008828046	0.83229746643296	0.831909464958424	0.8265213199056475	0.8208627065191139	0.8103764859649201	0.7991917585938453	0.7972097387597853																	
19	0.581913019788988	0.6062531943606315	0.6336457214579996	0.6364926916848344	0.6434861635154075	0.6386580800186831	0.6408631318359048	0.6355768322858579	0.6421821426418484																	
20	0.5787911684940088	0.5644764003373711	0.6294620444475517	0.6324671333302576	0.6411240154206185	0.6386191436936888	0.6373545253677154	0.6158793657526237	0.6163364302281824																	
21	0.8211831319939006	0.8090660583654499	0.8358588817335041	0.8341142302719343	0.8319309866366549	0.8253841981168282	0.8216382827690842	0.8082675415102473	0.8089957363181581																	
22	0.5765802287456266	0.5736361524985005	0.6317511289118152	0.6346063762957227	0.6451668657903291	0.6424533563607997	0.6403997620501422	0.6359989551824492	0.6369683335645291	0.6427744959167631																
23	0.575977504400009	0.5977495916856915	0.6304605786192334	0.630892627874629	0.6388959407711422	0.6371357659752619	0.6325328508983044	0.6264919282091783	0.6302816151652815	0.6230266081858482	0.6209825848287265															
24	0.8207971257545489	0.810113628609933	0.8356907439324941	0.8346194540808182	0.8327530427984606	0.8287992462999301	0.8218487173046055	0.8122560824392698	0.8101129565152866	0.8011429389547451	0.8029016205654446															
25	0.5663510331737519	0.5903133425132215	0.6289954731902172	0.629974964514538	0.6417644184473735	0.6392002986646895	0.6368010339235923	0.6345779302936474	0.637401854164301	0.6352245962231315	0.6488807533156387															
26	0.5612786869011015	0.6024375651656239	0.6193878778526929	0.6257324578445822	0.6391390831132366	0.6419906417261607	0.6372461344799574	0.6424615337405268	0.6374168321681649	0.6322551608012682	0.6343857682843532															
27	0.8143248650298301	0.8103010725778944	0.8335079760473418	0.8342085435740114	0.8357340778555481	0.8323357226899116	0.8287184447596372	0.8250940415192723	0.8189452843244854	0.8092863682812378	0.8090884758456776															
28	0.5826188445970711	0.5382679659942755	0.627112901537005	0.6318649913204741	0.646754101567111	0.6483089369931341	0.6460945261734344	0.6489520191109509	0.6471371273404181	0.6472213531114249	0.6456049235644351	0.6300640446855864														
29	0.6016989029158417	0.5512261332871637	0.6308854785898388	0.6327852681053857	0.6426819095354164	0.6481586790382551	0.6440437299856272	0.638703928530789	0.6382498381362725	0.6292104339483642	0.6236869098475026	0.6199550167017748														
30	0.8183727599262571	0.8078398611664648	0.8378730492545438	0.8347564454040849	0.839449469626452	0.8363305640375773	0.8338286271298301	0.8297686008243528	0.8262899978729938	0.8125735733157005	0.80793809493324	0.8038886094885724														
31	0.6206677096695168	0.5301601948243198	0.6248961631869813	0.6301792554346818	0.6419982805448263	0.6449458608594033	0.641269196985966	0.634705780619706	0.6309944930769842	0.6265806047483411	0.6315325571183867	0.6192290280281296														
32	0.6194201296835171	0.5419904018781236	0.6246867845151093	0.6277824054235892	0.6388403312582155	0.6368699814061651	0.6348777675347166	0.6327551218118909	0.6300028782794768	0.6227100854627148	0.6260735562785863	0.6161486883160228	0.6172514694269343	0.613019683848279												
33	0.8159810103251222	0.801484086212793	0.83553864954123	0.8356596086231914	0.8396271290707822	0.835300938956362	0.8343753107452568	0.8306604123072615	0.826960570413995	0.8206794745530042	0.8131197343675612	0.8080586047073706	0.7968114985666518	0.8033225247869415												
34	0.6050255120646367	0.5389813157775016	0.6218686125935442	0.6228312333951389	0.6394004969835659	0.6390108304253365	0.6382981533200891	0.6424855566704987	0.6330511776855793	0.6306182027383779	0.6304310312626346	0.6265564555676101	0.6326283705154547	0.6288152843244951												
