	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
22	1519.22	925.8112745098039	1166.1303786574872	1320.4035087719299	1274.9981146304676	1412.2899505766063	1329.76775147929	844.9166666666666	1450.5820105820105	1169.335616438356													
23	2121.7605078125	1717.5243524230352	1809.7829065025885	1765.8674027677068	1867.5563249643783	2020.3673782738551	1888.0882894270096	1290.4350389625595	1997.8804433552457	1966.3828516760539													
24	2288.2381494140627	1662.1140708739056	1827.3124516159548	2046.4597364369006	1875.5215077064818	2002.5172284283215	2099.4527160759044	1987.64164352417	2167.9444443432253	2157.8913823146445													
25	1355.045	913.243842364532	1223.4294320137694	1270.9076923076923	1290.1277943368107	1392.3004769475358	1399.7639130434782	1296.8004807692307	1506.326247689464	1275.8107394366198													
26	1851.7272357177735	1522.9920590844486	1847.7279037500975	2049.1331174554375	1911.5691033891637	1989.1248700467481	1981.135999209639	1882.262605794271	2174.74587687381	1991.7895262458107													
27	1847.2411764526366	1460.5984172254505	1837.548745727539	2061.7672130549067	1842.5754032873867	1907.876301544102	1924.996201307067	2085.5087261079993	2106.289451926455	2022.555691322584	1890.9766130447388												
28	1119.24	776.2116279069768	1241.4102023608768	1413.7427184466019	1273.1791366906475	1314.3780752532562	1307.5035714285714	1284.5782208588957	1428.6181364392678	1428.9627791563275	1217.6227272727272												
29	1561.6622555541992	1316.380735560826	1916.9190120980759	2107.0023724466396	1996.8453059752294	1917.5935012291218	1905.0532851275275	2070.989935980903	2139.0742560544627	2053.1102035273484	1858.5733735220772	1809.9486980196796											
30	1643.0012014770507	1372.7697845458983	1898.444899853678	2274.8755324956937	1968.7183006839475	1911.9300464776045	1954.5589784134265	2266.6342548046237	2112.0074441399374	2120.196109678687	2096.7482972357684	2186.2022798978364											
31	975.7675	752.7428571428571	1243.816889632107	1409.3372641509434	1277.0054347826087	1310.8578910614526	1235.9286858974358	1403.1611635220127	1378.8204334365325	1421.1114800759012	1267.986111111111	1401.1972222222223											
32	1603.1997863769532	1590.221611240932	1996.4293997915167	2239.398675698054	2094.6042592052845	1958.5864016690994	1947.2020412765387	2212.381270982733	2162.7929310666923	2226.017780973596	2105.730066935221	2052.11738466205											
33	1534.8926068115234	1341.9292598179409	1861.5462761773003	2143.672383919942	1996.8378683467076	1918.6601513317114	1931.075220681407	2209.747844290226	2129.364510740456	2101.972229678814	2221.72313565562	2343.842212165754	2273.83140672253										
34	941.6986754966888	798.5696428571429	1253.5887372013651	1412.9309523809525	1255.0839260312944	1317.2313333333334	1282.4025423728813	1479.8091814159293	1408.4626712328768	1452.1602451838878	1434.9386446886447	1424.3654822335025	1502.5629770992366										
35	1565.2861602985306	1257.7670584542411	1908.30957161667	2042.0322829114364	1943.6375955876945	1931.482438231097	1946.2458587501392	2081.7398098525846	2026.6948043542898	2066.9076272354646	2013.1771697998047	2103.062666275922	2123.057318436472										
36	1681.245135376785	1272.414730834961	1906.283316070969	2028.7468484624922	1939.8594596660243	1925.3223073750291	1930.2834636372918	2085.9554229037453	2065.531096581699	2056.6006836477636	2246.7061152738684	2267.6624743143716	2441.0625306679112	2193.766844805549									
37	1077.0364238410596	739.2482142857143	1218.774115755627	1388.582905982906	1299.141111111111	1278.6597311139565	1282.6799065420562	1445.422703180212	1419.7673564753004	1395.8378048780487	1514.2513850415512	1528.7683423913043	1579.0033936651585	1381.0520833333333									
38	1597.817384025119	1225.6374989100866	1850.4401388427734	1880.9621482243613	1961.6462707519531	1910.37841796875	1871.7438585598336	2041.2907387613247	2081.971029747745	2064.891637890625	2019.601096094871	2217.471476428914	2196.405662941006	1838.0346763766543	1872.9168360510537								
39	1710.1398169915408	1293.2911590576173	1853.5936962309338	2011.7093196166188	1950.4253964441225	1888.2659649200634	1861.5489765330162	2072.5508220761913	2064.195296503509	2055.3437578416692	2104.783312747353	2332.966118202553	2274.0405587536548	2347.486495082154	2182.619548543294								
40	1117.9602649006622	925.2464285714286	1243.1053299492385	1360.0130952380953	1316.9474459724952	1272.412798408488	1271.8161244695898	1417.226119402985	1377.460185185185	1423.0194483734087	1470.677672955975	1576.6426470588235	1601.054	1505.888888888889	1417.1239837398373								
41	1879.848113003156	1134.054930986677	1888.520984750045	1931.5412535837474	1895.1820737752482	1913.0223142017576	1903.564441927903	1977.748497787787	2057.383831904485	2035.0914707874522	2000.3451626083227	2359.1413126858797	2249.066491115899	2121.543496919014	2119.5878022292563	2066.864408767763							
42	1701.4891127024266	1064.9166666303363	1822.9612449124115	1933.8998025249684	1950.010986791683	1932.2337032322878	1928.1697502781108	1967.6307039539124	2036.2728505192797	1986.2140939472526	1978.1354995640013	2223.4069086627774	2189.20053416285	2220.4911604046524	2252.0929068631904	2174.069562080579							
43	1078.7897350993378	678.6821428571428	1235.8285830618893	1345.4295485636114	1260.0582010582011	1346.813385269122	1311.121921182266	1417.1236059479554	1423.246640537514	1347.8787605294826	1409.7610655737706	1605.2745775729647	1529.1128892733564	1533.0405727923628	1560.4070881226053	1444.7653225806453							
44	1722.8927487000724	965.0634828839983	1803.8399740275129	1937.1388076880671	1886.9718958999172	1956.2551780152164	1953.1205107458543	1981.1637211962661	2029.9131305225392	2004.0167912653678	2007.7052554409604	2166.481864248477	2178.7004178750394	2236.9125068761127	2222.5391256510416	2128.682725316635							
45	1667.6849252056602	1150.857793462844	1929.252125888964	2005.9202684621648	1953.7113564231179	2040.290757724767	2032.617407853829	2112.3413365155034	2133.261609186358	2110.463431608592	2113.4906211728326	2291.3486943589455	2401.2086108281064	2490.330380308862	2480.299811388257	2562.5043065688187	2483.3993232614303						
46	1020.5198675496689	619.1285714285714	1233.5576606260297	1327.472623345367	1215.704678362573	1338.0833333333333	1337.9585908529048	1438.175054112554	1448.5647574819402	1433.3190235690236	1387.796604527297	1601.5795724465559	1507.7291376912378	1561.1367924528302	1602.0985037406483	1606.3952546296296	1471.9258720930231	1608.75					
47	1838.978402447227	1183.3223760695685	1896.6113257234247	2066.5945050048826	2050.2340966629654	2136.3937545338017	2078.086586878478	2103.4436934086907	2160.9596423278504	2134.0541254536006	2089.175897969285	2387.961696615905	2234.543119797031	2498.869902543798	2453.632104469068	2590.1471039201424	2321.2667550223214	2396.076420013561					
48	1645.7193075015846	1417.588482375372	1810.8324728911778	2052.7195178627694	1913.2638345499333	2108.8018087967143	2052.945613909617	2074.815180864115	2193.250044966312	2091.6223335012364	2055.507334161312	2310.8102609075463	2241.58478122771	2486.4588960346423	2458.344078308323	2658.059867029251	2381.0039317908654	2665.2534011093885	2563.473356222805				
49	1007.7384105960265	733.0690476190476	1166.369075829384	1357.354802259887	1225.5271084337348	1362.4937238493724	1358.5825375170532	1427.1979487179487	1435.931907571288	1391.1652497343252	1407.6990196078432	1564.567447045708	1482.2736013986014	1643.032958199357	1622.340625	1677.657180385289	1560.2688356164383	1667.0186688311687	1644.221264367816				
50	2054.0093339326368	2003.6269410632906	1943.6856935329347	2146.9332485262344	2076.3496449417153	2206.072149612197	2153.0007886285393	2096.1149698584036	2266.461197626023	2146.8336530554957	2161.031259460053	2409.430059689324	2299.518801775185	2532.5623713804607	2409.1273871729313	2350.88675311488	2513.41088226179	2756.1758214966153	2546.3280906306886				
51	2276.51832873616	2578.3223783947174	1963.1197622941004	2188.751955762734	2110.307547555843	2213.623739301788	2175.564417805705	2151.650881807048	2291.528769157645	2161.572382844624	2152.6976348263534	2446.3687595448596	2331.0778207303224	2556.672788687928	2465.719041974357	2544.3627328941957	2633.024151088955	2976.209324591842	2717.51317856338				
52	1543.5397350993378	1526.7309523809524	1442.9804502369668	1398.1732409381664	1227.7751937984497	1410.5724967490246	1421.9589416058395	1410.9355072463768	1514.769327309237	1447.3570691434468	1418.0941340782124	1626.1357923497267	1510.1475188781014	1602.0937081659972	1646.5193965517242	1520.255149330587	1621.3651315789473	1811.4349904397704	1699.8720626631855				
53	3076.884173866929	2511.994611467634	2496.176691859819	2286.0911408463685	2221.80379152914	2276.5446752447833	2224.578708921469	2220.643624959582	2365.9164747857126	2237.264872974715	2247.6646703230635	2485.8467121230037	2271.5153808277505	2515.227562417401	2451.199095779906	2466.936406287233	2540.0996204812363	2873.9981961235812	2752.3989004127284	2710.633534210407	2637.9195215561813		
54	3319.5907976769454	2444.9152800060456	2563.046031644559	2259.207790055221	2411.8099202000817	2188.2145753180844	2257.301305920219	2289.11561620517	2369.94357964544	2199.303389545629	2188.3056628049076	2468.5557760506285	2290.2457196111263	2497.5953199252963	2468.1730087913124	2537.0316232279947	2581.012688551398	2980.2908747746396	2902.6275542794842	3097.254801680402	2696.3226794484244		
55	1926.1887417218543	1383.807142857143	1771.8803317535544	1469.9631226053639	1290.953642384106	1490.1530100334448	1474.6294014084508	1486.147201946472	1544.1709575429088	1507.758445945946	1480.530518819939	1625.7280739466896	1527.0540718038528	1621.8324829931973	1659.8266818700115	1601.4480922803905	1635.0915697674418	1851.9379150066402	1759.0054713804714	1828.222371967655	1761.125		
56	3223.2132899808566	1954.1489987327939	2873.4228145364336	2395.490918419059	2446.6417408115817	2215.7864260753954	2292.99037248498	2282.237445207982	2405.216586976223	2245.3404164796375	2294.87307508378	2536.8736675096593	2405.762374972203	2529.0383952029465	2570.5569737205115	2667.672791444304	2640.6673687807065	2890.3353617256935	2852.5707958750318	2955.9655808864904	2724.3280311532335	2657.0699338433465	
57	3012.8698237337026	1857.2818772088913	2843.426141024766	2441.435608321075	2540.8568733670063	2129.8676167963704	2427.1337814127605	2338.5679477330327	2495.7285151928927	2429.6903609198494	2516.471782172364	2564.029479618702	2538.242853737036	2674.976783091383	2616.702278550763	2698.952915965874	2722.005225856247	3185.14727124342	3037.317065236204	3394.364261713243	3021.4925711495534	2904.5017986617277	3111.689278342507
